Count,NewDate,Model,Rating,HelpfulYes,Helpfultotal,Date,UserID,Title,Review,,,
918,XX,B0014J07R2,4,0,0,6-Nov-11,A3QUZG4J7L8D4K,Just fine!,"Dandy. No problems.I mean, it's not a fine pocket knife. You never really look at it or consciously use it. It's the sort of thing that you expect to work --- then, you ignore it.So --- it's dandy!",,,
919,XX,B0014J07R2,4,1,1,12-Feb-09,ALO45Z8W9IDDP,"Good product, lazy tech support","Had this product for almost two months now, can't complain.  Computer had trouble finding the router on my network as it was being cascaded into another router (multiple routers on the same network).  Called tech support twice with both calls ending with 'talk to your ISP provider'.  Figured out the problem myself and it now works flawlessly.",,,
920,XX,B0014J07R2,4,0,0,11-Feb-09,A1RPHZHLSXCEGC,Great Router,"this Wireless router is compact and streamlined in appearance. It was easy to set up and has all of the ports that we needed to set up the computer and gaming system. I was apprehensive about the laptop working all over our quite large house, but it works perfectly. We are very happy with this product.",,,
921,XX,B0014J07R2,4,1,2,11-Feb-09,A7VVWP62F7PCU,not as fast as I expected,and the coverage does not seem that great. It takes a while to connect with the laptop after rebooting. I had another router that was faster.,,,
922,XX,B0014J07R2,3,0,1,11-Feb-09,A2VBCGCSDH0BZZ,"Good value, bad power plug","I was thrilled with this router when I first got it just two months ago. It set up in seconds on my Mac (no installation CD needed for Macs, just type the address of the router into your browser and start configuring, but it would be nice if the instructions mentioned this.) However, it went suddenly, unexpectedly dead right in the middle of uploading some time-sensitive business stuff.  I discovered the power adapter burnt out and looking around online I can see no readily available replacements.  So the router is an excellent value but I suggest turning it off (maybe unplugging)unless you're actually online, which is a PITA but probably necessary. :/",,,
923,XX,B0014J07R2,5,0,0,11-Feb-09,AKVLA7HSLN9ZN,Exceptional Buy,Great product.  Easy to set up with one minor glitch.  The Installation CD that comes with the unit works only with a PC.  I have a Mac.  Fortunately the folks at Cisco's telephone support group were extremely helpful and patient  in walking me through the installation and set up procedure.  The Linksys turned up without a hitch and everything is functioning as it should.  Kudos to the support team at Cisco.  I would recommend this product very highly.,,,
924,XX,B0014J07R2,5,0,0,9-Feb-09,A3DPDLXOOZWBNC,Great Product!,I purchased this router when my younger brother moved back home to attend community college.  I had a desktop and he had a laptop.  The router works great!  I now have a laptop and both laptops work great with the router.  Plus it was so easy to set up!  It didn't take much time at all - I would recommend this product to anyone looking for a basic router that is easy to use and easy to set up!,,,
925,XX,B0014J07R2,5,0,0,7-Feb-09,A1WUJHIL5LD4QL,wireless router that's reliable and looks good.,"Another good amazon buy. Price was good (&lt;50$). I was replacing my previous (Netgear) wireless router after 3+ years. Setting it up had some hickups. Called the 1-800# and they walked me through the set up process. Now my wireless home network is working fine. I have a network printer, a voip phone and a home computer hooked to this router. Also, my home laptop, my wife's laptop, and my work laptop, all stress it for bandwidth. We haven't had any problems yet.",,,
926,XX,B0014J07R2,5,0,0,6-Feb-09,A2PNOU7NXB1JE4,Wireless Netflix streaming at last!,"When I initially contacted Linksys the tech person suggested this as their best model for my specific needs. I bought this so I could stream Netflix from my LG BD 300 Blu Ray (which I LOVE). It was easy to set up and works great. I did have to call Linksys 3 times when the WGA600N adapter failed to load properly. The first call to Linksys was WONDERFUL and temporarily things were running smoothly. Then my DVD player couldn't connect for software updates or Netflix. The 2nd support person spent 10 minutes trying to convince me to pay $9.99 for her to remotely set up the adapter, which the first person NEVER mentioned paying-so I quickly ended that call. The 3rd person was WONDERFUL just like the 1st person had been and NEVER mentioned me paying for her support. Now everything is working perfectly and I am VERY pleased w/ all 3 products. This router is very sleek and has a modern attractiveness. I really like that it has an internal antenna. My old Links wired router had the antennas so you had to allow for more room, although I liked its metal gray color equally as well as this black one. If anything goes wrong, I'll add an addendum. I'll be happily streaming away over the weekend.",,,
927,XX,B0014J07R2,1,1,2,6-Feb-09,A2V08GJAEDD6GC,Bring back the older design,"Ugh, this new router is terrible. Without the external antennas, the range is more limited than the Linksys routers with external antennas. While our existing WRT54G and GL routers were a breeze to install, we had a lot of trouble getting the laptops to work with it. We set this one back and purchased a Linksys WRT54GL version instead. The GL works great, but I won't buy anymore of these G2 version routers.",,,
928,XX,B0014J07R2,4,0,0,6-Feb-09,A1ADR7KJFEW8TN,Satisfying product,"I bought the router months ago because my very old D-Link router drops the connections from time to time. This Linksys WRT54G2 model is very light and good-looking. The power supply can be 110V-240V, which means it can be used all over the world. I use the router to connect my 3 thinkpad laptops at home. The wireless connection breaks occasionally with my R40e laptop. For the other two better machines, the connections are pretty stable. The wireless speed is what I expected. The configuration is easy after browsing the PDF manual.Some users complain that they can never finish the setup procedure successfully. At the beginning I also met some trouble in running the setup wizard. Then I figure out the reason. The key is that, before running setup wizard, you have to make sure that your computer has been connected to your modem successfully. Then everything will become very simple. If this is the reason for most unsuccessful setup, maybe they should put it onto the brochure.Linksys WRT54G2 is a satisfying router.",,,
929,XX,B0014J07R2,2,1,2,5-Feb-09,AJBFA0VP8GSV0,NO Open NAT for xbox360.,"I bought this router because  a Review said 'OPEN NAT WITH XBOX360' that has not been the case for me. im pretty good at networking, meaning i have set up other routers, servers and so on but this router will not work with my xbox360. its not even on the list of compatible routers. it works fine with my ps3 and everything else wireless( i got the firmware update immediately). My new problem with this router is that it just disconnects all the time.I am displeased with this product but it did do its job at first except for the whole xbox fiasco.",,,
930,XX,B0014J07R2,5,0,0,5-Feb-09,A1UH3HQT8MIYWM,great router,"i chose this router for price and for its streamlined, no frills appearance. i am not disappointed, and so happy that i went wireless!",,,
931,XX,B0014J07R2,5,0,0,3-Feb-09,A2CMPB9KHJVCE0,Improvement over WRT54G,My old WRT54G was giving me fits after 5 years so we upgraded to this model.  The new technology is vastly improved and extremely easy to use.  I was up and running in 5-10 minutes.  This is a great buy.,,,
932,XX,B0014J07R2,5,0,0,3-Feb-09,A15CLVSSANGS08,"Easy to Install, Great Range","I searched for a couple nights for a new (replacement) router.  Read many, many reviews, primarily from the tech sites and once I decided to order, read the review on Amazon.com.  The 2 I originally selected received strong tech reviews, but once I was on Amazon, I read about user experience.  Completely changed my mind and Amazon reviews led me to this router.  Great decision too.  It was flawless to install and with this router in my basement, I get a good steady signal on my 2nd floor.  Thank you Amazon reviewers!",,,
933,XX,B0014J07R2,5,0,0,2-Feb-09,ADI114JY862GX,"Easy to set up, good value","I have had other (older) Linksys models and almost did not get this one because I was always frustrated with the others.  I've had this for about a month now, and it's been great.  It was really easy to set up, and I haven't had any problems with receiving a signal throughout my condo.",,,
934,XX,B0014J07R2,5,0,0,1-Feb-09,A1MLHRCLNO99M8,broadband router-Lynksys,"Great router, no glitches. fast, and can now use the pc and play live on ebox 360. all happy, all good.",,,
936,XX,B0014J07R2,4,0,0,31-Jan-09,A2YK6MS3FOQ9B7,Works Fine,No problems with this. Easy to hookup. First wireless router. Easy to connect Vista Laptop. Hard wired XP workstation works fine also. XB360 hardwired - no issues :-),,,
937,XX,B0014J07R2,5,0,0,30-Jan-09,AKTVG1WHE3Z1Z,Great router - does what it's supposed to!,"I purchased this router to replace my old cheapo Netgear that kept losing its signal several times a day, forcing me to reset it at least 5 or 6 times a day. I was up and running within 10-15 minutes. The set-up could not be easier and I am no techie, so if I can do it, anyone can! After opening the box, I followed the instructions and popped in the CD to continue installation. Again, since I'm no techie I felt that using the CD would be best for me - and boy, was it simple. I have a DSL high speed modem and after following the instructions and connecting everything, I had a great signal and was surfing the internet. I also have a laptop which found the wireless signal right away, and after entering my security key, I was surfing away on the laptop as well. I highly recommend this router for anyone looking for a new one or to replace an old or failing one as I did. It's a super easy set-up and it does what it's supposed to.",,,
938,XX,B0014J07R2,1,4,4,29-Jan-09,AN0JK8OQLUC55,missingLINKinSYS,"This(my) router had weak software and weak wireless conections that consistantly kicked me offline..I had this router for 3 days and after the software wouldn't set up my wireless security,,i had to call tec support(NOOOOO!!!)..Why didn't the software just WORK like it said it would???After going through the painful configuration with tec support(to set up the wireless security,,I constantly had to unplug and replug this router because it would give me a good hour or two of wireless service and drop me.. I sent this back and got the Belkin G+MIMO..After dealing with the linksys ,i thought the belkin would be just as bad to set up..I WAS WRONG..Belkin was set up (wirelessly with security in 10 minutes) great software with the Belkin G+MIMO..STAY AWAY FROM THIS LINKSYS MODEL..BUGGY...REALLY....",,,
939,XX,B0014J07R2,5,0,0,28-Jan-09,ADE0PBZ0P62E3,Very easy to set up,"I purchased this router last week, never having set up a wireless connection.  Well, ten minutes out of the box and it was up and running!  Just followed the instructions and it basically set itself.  Haven't had any problems with it and the signal is very strong, even when I move the laptop to another room with a few walls between it and the router. Very happy with this router.  (If I can set this up, anyone can...I have NO experience with wireless)",,,
940,XX,B0014J07R2,4,0,0,28-Jan-09,A1H68KMCY9ETW3,Good for the money,This router was purchased at a competitive price and for the money I'm satisfied.  Since the rangen of the router signal is limited within my home I really don't know if buying a more expensive model would have increased my satisfaction or not. The package did include a patch cable which was a nice surprise.,,,
941,XX,B0014J07R2,5,0,0,26-Jan-09,A2G95AQWHCTWIA,Great G router with easy set-up!,"Excellent range, fast connection and an incredibly simple set-up; just remember to reset the cable modem as well.",,,
942,XX,B0014J07R2,5,0,0,26-Jan-09,AWKUCXOS7G7TF,Instant operation - big footprint,"Can't beat the ease of installation.  Run the CD, plug up the router, click next a few times and bam, it's done.  5 minutes tops and that's counting unpacking the shipping box.I'm able to run two VPNs (Virtual Private Networks) through it simultaneously and all day with zero problems from the router.  Also able to surf from my backyard almost 100 ft away from the router and through three walls and a deck which means the range is great too.Only drawback I notice (I've had the unit for a couple weeks now) is the amount of space it takes up on the desk.  It's not a model you can stand up on a base and requires a 6x8' space on the desk (not including the room needed for the cable coming out the back).  I don't believe it can be wall mounted.  Good news is that there's no antenna sticking up from the thing and since it's maybe an inch high it's pretty unnoticeable if it's installed a waist level or above.All in all a great router and I'd purchase again.",,,
943,XX,B0014J07R2,5,0,0,25-Jan-09,ABNR361496O6A,awesome router,"Very happy with this Linksys router as a rookie on wireless network and inexperienced user, I am happy that I connect wireless network for my house by myself.  Thanks to this linksys 'router and adapter, though it took me couple hours to get it installed and configured, with little frustration at first, but everything works as it is supposed to be with great result.  Now , my home theater is ready for whatever game or playstaion that we will add later on, thanks to this router that makes everything possible from, wireless internet pc, notebook, sony s-550 blu-ray player and onkyo receiver, and much more.I think linksys is really what people say about it up there !BTW, signal is very much excellent to very good on house about 1600 sq ft.",,,
944,XX,B0014J07R2,1,28,31,25-Jan-09,AUBJBYH03AVS0,Failed after 3 months,The Linksys WRT54G2 failed (froze up) after 3 months w/ no issues.  This is my second Linksys router and I am fed up.  Others on their website reported the same problem w/ this model.  Their website has problems as well.  This model had all the features I wanted but if it can't work for longer than 3 months it is not worth $5.  Very disappointed.,,,
945,XX,B0014J07R2,5,1,1,24-Jan-09,A2SD1Z4OROY538,Converted to the WRT54G2 from a Netgear MR814V2,"I recently replaced my Netgear MR814V2 (802.11b) with the WRT54G2.  Even though I am reluctant in a bad economy to replace a functional piece of equipment, it seemed too slow, especially after recently getting an iPod Touch (802.11g).  Indeed, once I purchased the WRT54G2 my wireless performance to my Touch, wireless laptop, and Wii improved significantly.In addition to the improved performance, this router also has improved MAC address filtering.  Because of circumstances I am unable to rely on password encryption so I instead rely on MAC address filtering, which means unless you have a specified identifier in the router, you can't gain a connection.  The old router only allowed 4 devices under this method, so if someone came to visit who needed wireless, I had to delete an existing device to give them access.  No problem with this router - it allows at least 20 devices access under this access method.  No need to fight with passwords either!In terms of the setup, it's plug and play.  For the 'Dummies' crowd the software walks you step by step the sequence of connections.  You probably don't need to do this if you're experienced but I did it through an 'abundance of caution.'  Everything worked great!  I didn't set up passwords but it looked like the software would have walked me through that too, which is great.I liked the footprint, even though it ended up being larger than the old device.  I have a cramped wiring box for my phone, cable, and internet, but this fit fine.  Not having the antenna (or its optimal orientation) to worry about is an added bonus and I have seen no relative degradation by placing the metal lid over the wiring box.Overall I am happy with the device, although I think the price is a bit high.  My Touch wireless is functional and updates to the Wii software don't take years anymore!  Many of the improvements listed here may be standard, I don't know.  But they have made replacing my nearly 6-year-old router worth it.",,,
946,XX,B0014J07R2,5,0,0,24-Jan-09,A1605IBFBRJAUN,Router ready to go!,"I'm very satisfied with the product. The setup was extremely easy, the network manager software is simple and the design is great.",,,
947,XX,B0014J07R2,1,0,3,23-Jan-09,A3JV5GQRWS7BI1,Bad customer service,"When my old Linksys router stopped working, I called their customer service, I was told that my router was too old and they could sell me a new one at a special price of $30. Fair enough. But they neglected to tell me until I specifically asked that the one they were selling me was refurbished and not new. And at no time did they tell me there was a no-return policy. When I got the e-mail confirming the order I first tried to cancel using e-mail. No reply. I then called, and was told that they were cancelling my order. Two days later I received an e-mail telling me the product had been shipped. I called, but was told there was nothing they could do. Subsequent letters were never answered. I'll never buy another Linksys product.",,,
948,XX,B0014J07R2,1,0,1,22-Jan-09,A1Z77KCAJI464S,Horrible on all levels,"The only people I would recommend this product to are my enemies.The first router didn't work, so I returned it and replaced it with the same product. The second router worked perfectly for a day before the Internet connection began to drop out after five minutes.In efforts to fix the problem I tried firmware upgrades from Linksys and third parties with no success.Couldn't uninstall the drivers to try a clean reinstall and tech support's 'second tier' help never called me back (over a three day period), despite my prodding.The one time I did get a call back, it was a tier one person who asked if I managed to solve the problem myself (I hadn't).Another tech support person had an attitude problem and refused to believe that the router was causing the Internet drop outs and blamed my ISP, despite me insisting that wasn't the case.Terrible customer support for a terrible product.",,,
949,XX,B0014J07R2,5,0,0,22-Jan-09,A27BPZSZEU0EE9,Linksys Router,Wireless works great and it also has 4 wired ports.  Easy to install and configure.  Best price found at $39.,,,
950,XX,B0014J07R2,5,0,0,22-Jan-09,A1BCRUKZ7RODL9,Excellent,No problems with shipping or product.  Was able to install and configure in less than 15 minutes.  Works quite well...consistent signal strength and quality...I am able to connect to this router every time with no problems whatsoever.  Definitely worth the price.,,,
951,XX,B0014J07R2,1,16,18,22-Jan-09,ANONYMOUS,Easy setup but terrible range,This router did not work for me. No complaints about the setup which was easy and straightforward with the installation CD. The range however is very limited. I placed the router in my living room and my signal kept dropping in my bedroom (which is like 30ft). It has no external antennas and sells advertised as 'RangePlus' This is a lie,,,
952,XX,B0014J07R2,5,0,0,22-Jan-09,A1NS66XYFCK50Q,wireless router,"EASY to set up and for use at home with personal laptops, we've had not one issue.  Great purchase",,,
953,XX,B0014J07R2,4,0,0,20-Jan-09,A2JBQKMQH369Q8,Seems okay so far,I got this to work with a Linksys WMB54G Wireless Music Bridge to stream content from my PC to my stereo and to connect to our Wii.  It works fine for them!,,,
954,XX,B0014J07R2,5,0,0,18-Jan-09,A1070AJMUZKN68,Another Solid Linksys Router,"The first router that I purchased years ago was a Linksys, which was excellent and served me well for years until I made the move to wireless.  I had a Netgear router that was making noise and not wanting to connect with my PS3.So I decided to try the WRT54G2.  I'm very pleased with the purchase so far.  Install was easy.  Installed the software with the included CD, hooked up my modem and the power and was ready to go.  Connected all my wireless devices and I was good to go.  PS3 connects flawlessly now, as does my XBOX360, Wii, iPhone and work laptop.",,,
956,XX,B0014J07R2,4,1,1,13-Jan-09,A1FMB25BDCX7FG,Good router...1 major problem,"Good router, very easy to set up.  I encountered one major problem. I have 10 meg cable modem service and usually test 9-10 meg download speeds during quiet times on the internet, ethernet cable and wireless.  When I connected this router into the circuit my download speeds dropped to between 4-5 meg max.  After working with Linksys (who had good customer service but wasn't able to fix the trouble), I discovered that when my router and cable modem (Ambit model U10C018-80) were setting next to each other they appeared to be interfering with one another.  When I moved the modem about one foot below where my router was setting my download speeds jumped back up to their 9-10 meg range.  So I recommend this router, just don't set it next to your modem!!",,,
957,XX,B0014J07R2,4,1,1,12-Jan-09,AON5OPTDQZ65R,Excellent Router,The Linksys router works great. I am pleased with product. The only problem i had was with installation. It was worth the added fee for Linksys to install. Other than that i would recommend it.,,,
958,XX,B0014J07R2,1,2,4,12-Jan-09,AOHBJ7USB7NHG,Stopped working after 6 months,"After changing some external connections, the unit stopped working.  After 2 hours working with tech support, they wanted me to reset my cable modem by removing the power and battery. I didn't want to risk losing my VOIP phone service settings so refused this step.  Ended up junking the unit.",,,
959,XX,B0014J07R2,5,1,1,12-Jan-09,A3IBCF904FU0K5,Up and running in no time,"It litterally took 10 min from the moment I opened the box untill my wifi connection was working. This router comes with very clear and simple instructions and an autoinstallation disc and getting it to work was a breeze, even if it's the first time you are doing something like this. Reception is perfect so far and speeds are the same as with wired. Good value for money and definitely a good purchase.",,,
960,XX,B0014J07R2,5,1,6,12-Jan-09,A3P7BONMEC8PXQ,Excelente producto....!!,"Tal como todos los productos CISCO, este router no deja de ser excelente, con agradable dise&ntilde;o, puede ubicarse en cualquier lugar del escritorio sin las molestas antenas de los modelos anteriores pero con el mismo alcance. Lo recomiendo...!",,,
961,XX,B0014J07R2,5,0,0,11-Jan-09,A12DQZKRKTNF5E,"Stable, Effective, Easy to Reset","I've used the Linksys WRT54G2 for over 6 months now and have found it to be a very reliable addition to my home network which includes PC's running XP and Vista 64-bit, and assorted wifi handhelds.Pro's:+Good signal strength throughout my 1400 sq' house, garage and in about a 30' parameter around the house.+Low profile, easy to read, contemporary styling.+Easy to reset with the push of a button on the front of the router.+Great software to monitor your wireless network, repair if necessary and set security settings. Linksys EasyLink Advisor software:  this is one of the best parts of this router package. Quick to install and it allows me to easily see my network and add devices (printers, ipod touch, PSP, DS, laptops) with clear security settings. After owning a Buffalo router and trying to do all that online through their http address this was welcome change!Con's: I can't think of any. I am very happy with the ease of setup and performance of this router.  Don't hesitate to pick one up for yourself!",,,
962,XX,B0014J07R2,5,1,1,11-Jan-09,AMB1H18WNHMDB,Refreshingly good customer service,"This router is a good, solid product.  It works well with my Mac and PC laptops, and it does justice to my 15Mbps Cable connection from Optimum Online.  When the install disk encountered problems, possibly because I had bought it used and didn't know how to reset it (it turns out the button is on the back), I called tech support.  They gave me great service -- the girl was persistent and thorough.  I'm very happy with this little machine and the company that makes it.",,,
963,XX,B0014J07R2,5,0,0,8-Jan-09,A1SNUTNZLTOGAB,great piece of equipment,"My stepson, who is an I/T guy, recommended this router to me.  Part of the consideration was that my PC is at least 5 years old, although we have done some upgrading to it.  Anyway, setting up the router was a breeze, and it's worked like a charm ever since.",,,
964,XX,B0014J07R2,4,0,0,8-Jan-09,A1H6JP5UC5WVT7,Works well so far,"Our old Netgear router stopped working (the wireless part) so we had to get something new.  The reviews for the Netgear router comparable to this Linksys WRT54G2 were a little scary.  So we decided to try a Linksys router this time.Installation was easy and the product works well.  My 16-year-old son did the job for us, and did it well.  The CD installation software that comes with the router is for beginners.  If you have had experience working with routers, you will want to just dive in and do it yourself.  Much quicker.  Even my inexperienced son found the installation software took too long to do simple things.When using the router settings page to adjust settings, I liked the Netgear approach better.  This Linksys router settings page leaves a little bit to be desired.  I still have not found how to list what wireless devices are currently connected to the router.  Is it even possible?  If not, that's a flaw that will bother me.Finally, like some other reviewers, I like the vertical style router like Netgear rather than this horizontal style.  My Netgear router looked good.  This Linksys router takes up space and looks kind of stupid.  Function is more important than style, of course.  But still.If we have any problems with this router, I'll update my comments.  So far we are satisfied with it, both for what we got and what we paid for it.",,,
965,XX,B0014J07R2,5,1,1,8-Jan-09,A3KNEXPSI7D6TQ,Excellent Updated Product,"Bought this a couple months back to replace an old Linksys WRT54GS that had started dying when connecting devices to the integrated switch (which a couple of my machines actually do).  So far the WRT54G2 has proven as fast or faster than its predecessor and much more reliable, so the unusual new design doesn't seem to have impaired it any.  Range may even have improved slightly.  The old router would occasionally choke after heavy use by wireless clients or stop leasing addresses, but this one works flawlessly 24/7.  I've had as many as 8 wireless clients running simultaneously without issues.  XBox Live also works flawlessly with the router.  For people who like to mod their router with firmwares and big external antennas this is probably not the device you're looking for, but in my experience for reliable high-speed use at home it just works.",,,
966,XX,B0014J07R2,5,2,2,8-Jan-09,A3L4VPLTIXB1R3,This Works Seamlessly,"We upgraded our old Linksys B wireless router, that had only worked wirelessly without a secure login, many dropouts and no true networking, with the Linksys WRT54G2 Wireless-G Broadband Router and it works seamlessly and securely with PC, 2 notebooks, camera and PS3. It works anywhere in the house, upstairs and downstairs and we are very happy with its stability and excellent networking availability.",,,
967,XX,B0014J07R2,5,1,1,7-Jan-09,A32EF806A0DZT8,for the Wii,I finally broke down and bought this for the sole purpose of hooking my Wii up to the internet.  Our computer (running Vista) is on a floor above the Wii and this router worked out great.  I fall somewhere in between a techno-phobe and a techno-geek and was able to get it up and running in about 15 minutes.,,,
968,XX,B0014J07R2,1,6,8,7-Jan-09,ASCB2U82JLIW3,Loses Security Setup / Outgoing Ports appear to be blocked,"I bought this unit and am less than impressed.  I have had problems with the wireless security reverting back to WiFi randomly.  I will set it to manual and configure the security how I need it and suddenly it resets itself.  Second, support from Linksys is gone, vanished.  I was trying to use Microsoft Remote Desktop and realized that is appeared that the outgoing port was blocked.  This not documented anywhere I could find so I contacted Linksys.  What a disaster.  The only answer I could get was I needed to trigger the proper port for RDP to work.  They did not know where this was documented and were not sure what port it was.  Conveniently for them they told me I would have to reboot the router which disconnected our chat session.  I finally found the answer on another forum.",,,
969,XX,B0014J07R2,5,1,1,7-Jan-09,A2VQNMQ32AAE9G,Easy To set Up,"I am very happy with this product.  I am not very technologically versed, but this was very easy to set up and use.  Even after a power outage, I had to reset the system and it was a breeze.",,,
970,XX,B0014J07R2,5,1,2,7-Jan-09,A3HDA79OJEKB8I,Linksys Router,Worked oerfectly right out of the box and was simple to set up with the enclosed CD.,,,
971,XX,B0014J07R2,1,0,6,6-Jan-09,A1Y3NWLMTPY6P4,C-R-A-P-,Four freakin' days trying to set this POC up with my wife's computer and ONE printer!!!!Back it goes!,,,
972,XX,B0014J07R2,4,7,7,6-Jan-09,A10X1U5QPFJTGK,"Better than the G1, but what a stupid case design.","The WRT54G2 seems like a stopping point before wireless-N becomes the de facto standard for WiFi products.  The firmware and web interface is very similar to that of the G1 router, so it's very configurable and intuitive for the somewhat technically inclined.  The broadcast strength is terrific.So, it works well.  But what is wrong with companies making products that cannot be stacked, mounted or stored anywhere except on a desktop with huge swaths of free space?  This awful retro-future design makes me yearn for the DLink DIR-625 or DIR-615.  Cisco, please take note:  Computers are, for the most part, cubic boxes.  so are desks, shelves, tables and drawers.  So are my other routers and switches.  This WRT54G2 comes with no mounting hardware or even a stand so it can be stored vertically, so you need a full square foot of free space on your desktop for Cisco to advertise its stupid looking black box.Anyway, thanks for listening.  It's a good thing the WRT54G2 works so well.",,,
973,XX,B0014J07R2,5,1,1,6-Jan-09,AZZ4FSZI4WHTD,great product,"Setup was fast and easy.  We were up and going in 5 minutes, and haven't had any problems.",,,
974,XX,B0014J07R2,3,1,2,6-Jan-09,A112GNA0REEK2Z,Nothing great to write about,"I bought this router after reading rave reviews from owners. It was easy to set up as promised. However for some reason, it doesn`t work well with my older dell laptop. I have a newer Sony Vaio which works great with it. It looks sleek..better than the ugly blue box. So far, I have no major complaints.",,,
975,XX,B0014J07R2,5,2,2,6-Jan-09,A3QG7T3BUVYLM3,Great for my purposes,"This router has been great for my purposes.  Using to connect a desktop, a couple of laptops, a Wii and an Ipod Touch w/ no significant issues.  I've had to reset it a couple of times when it seems to drop the signal, but the dropped signal could be a result of other pieces of equipment in line (I'm using Minneapolis city wireless internet service, so that could be the culprit).  Dropped signals happen much less frequently with this than w/ my previous Linksys wireless B router (don't recall model #.)Range is decent in our house (around 1700 sq ft) in both the basement and main level with router placed in central location of basement.Very easy set up, has worked well with all devices I've tried to connect to it.",,,
976,XX,B0014J07R2,5,2,2,6-Jan-09,ARZKB7ZMI0RNX,So Easy!,"So far, so good. We were concerned with some of the negative reviews, but, for us the Linksys has worked flawlessly. I wonder if the problem for others could be the order in which you set up your modem (with a cable broadband connection or VoIP telephone) and then your router?*Incredibly easy to set up!! Much more so then our D-Link. It literally took 5 minutes from in the box to up and running! I love the automatic encryption - makes us feel safer living in an apartment community.If anything changes I will come back and update.I highly recommend this product.*When setting up ... or re-setting ... make sure you disconnect power to all routers and modems for 2 minutes ... first power up your cable/Internet modem ... (then, IF you have a telephone modem, such as vonage or a skype stand-alone modem power it up and connect it first - this is so your calls get priority over any other devices plugged into your linksys or running wireless from it) ... then power up and connect your linksys ... you should find much better success doing things in this order!!Cheers.",,,
977,XX,B0014J07R2,5,2,2,6-Jan-09,A2V8JJJNU3HTCG,Very easy install.,"Out of the box, this router was up and running in about 10 - 15 minutes.  Very easy, no hassles.  Signal strength 1 floor away and on other side of the house is very good.  So far, it's been an excellent product.",,,
978,XX,B0014J07R2,5,0,0,6-Jan-09,A1YA3LIG8NRYGH,excellent item!,"I was looking for an inexpensive yet functional wireless router that was easy to install and use, and this item fit the requirements perfectly! Not only am I no longer on the leading edge of technology, I can just about see it, so the simple installation instructions were perfect for me, and the router has worked like a charm since then.",,,
979,XX,B0014J07R2,5,1,1,6-Jan-09,A2IBQA0A6SKAE7,AWESOME,"I wanted a router for my son's laptop. After talking to my PC tech he said he's had the best luck with Linksys. Let me tell ya....it was so easy to set up even a mother can do it....4 steps and we were wireless. We are able to use it on any floor in the house. Give it a try, worth the money.",,,
980,XX,B0014J07R2,5,0,0,6-Jan-09,AP8FDBO2VBV2Y,Am totally pleased with my Linksys WRT54G2 Wireless-G Broadband Router,Comes with dvd instruction  - really easy installation! Wireless connection is perfect. I highly recommend this product.,,,
981,XX,B0014J07R2,5,0,0,6-Jan-09,A2AG70LTOR6OUT,Good Customer Service,"When I got the router, I realized the CD installation didn't support Mac. So I had to call customer service, and they got me on the internet within 15 minutes. Ever since then, I've had great networking all around my house =] Still wished the CD installation supported mac computers, though. It would have probably been easier to set up my home network with it!Overall, I give this router 5 stars, regardless of the trouble I had to go through to set up and get the network going. It hasn't given me any trouble, it looks nice & sleek, it doesn't take up much room, & it's been providing internet to my desktop, laptop, ipod, and wii all throughout the house! Definitely recommend it, especially for the price =)",,,
982,XX,B0014J07R2,5,0,0,5-Jan-09,A3C9DR55F2MORM,Works Great!,"This is my first router for my home, and it works great. Took less than 5 minutes to get it up and running. Very easy to use!",,,
983,XX,B0014J07R2,5,1,1,2-Jan-09,A2K6R5BL3QVJ0J,Finally! a good voip router,"for about ten months I struggled with finding a router that worked with myinternet phone (VOIP) service.I would have issues with dropped calls, terrible connections, etc constantly.I would have given up on it early on but I had already purchased two years of the service.I tried to find a good router which offered QoS (quality of service) prioritizing so I could make the phone service quality better...and i even flashed firmware of a couple using the aftermarket router firmware of tomato and dd-wrt.NOTHING worked....or if it solved one problem, it created another.I tried routers from Asus, Belkin, Buffalo, Netgear, D-link, and Zyxel.all I got were headaches and frustration.then I bught this linksys WRT54G2 and all my troubles vanished.it connects easily, works well with my PS3, XBOX 360, and my Wii.....I stream content through it to my MP3 player, and it also works well with my networked printer.its a great device and I wish I had tried it months ago.",,,
984,XX,B0014J07R2,1,0,1,2-Jan-09,A3UN6W5ZYVQU4L,Run don't walk away from this model,"Purchased this router for my new laptop and loved it for the 1st 15 minutes.  After that it failed to respond to any attempts to connect unless it was power cycled/rebooted.  spent two days on the phone with Linksys support after which they told me it was defective and needed to be replaced.  Amazon was great and promptly sent me a 2nd 'identical' router.  It worked great for 1 day after which it began exhibiting the same behavior, which was that it needed a reboot every 15 minutes to function properly.  spent another day on the phone with Linksys which included a remote session via the tech who promptly called me back and told me the unit was defective and that I should return it and buy another brand or model next time.Absolutely zero stars (it made me give it one) on this model, it's as buggy as mosquito season in Wisconsin.",,,
