Num	Sentence	Sentiment
4741	"I bought this with the Linksys Dual-Band Wireless-N USB Network Adapter, WUSB600N from Wal-Mart (sorry Amazon-couldnt wait for it to ship, wanted it now)."	0
4742	"Im not a techie by any means but I love electronics, things with bells and whistles and are shiny make me pull out my debit card."	1
4743	Im embarrassed to say I didnt know I could make my desktop wireless by simply buying a router and a network adapter.	0
4744	It became necessary once I purchased my second PC a Toshiba laptop.	1
4745	Both needed to be connected to the Internet in two separate locations of my house.	0
4746	I actually talked to the salesperson at Best Buy about what I needed because I got my laptop there and I was all set.	1
4747	Its also secure so no one can use your network without entering in your long password.	1
4748	So you can feel secure conducting financial business over your network	1
4749	"The configuration was flawless it literally took less than 30-minutes to set-up the router and the network adapter on both my Dell desktop, which is 4 years old, and my new laptop."	0
4750	Im sure it takes less time than that if your not watching TV at the same time.	1
4751	Once I finished the set-up I was able to move the desktop and put the laptop in its place and tested out the laptop in the kitchen and the signal was still strong.	1
4752	My family loves it now that we are a two computer family.	1
4753	Even better I was able to set-up our Wii to the wireless network and now we can go online with the Wii	1
4754	"Pros: Range is good for 1,500 sq."	1
4755	"ft. home, the blue lights arent so bright that they will glow in the dark when your sleeping and keep you up, set-up is simple--the CD takes everything step-by-step and theres only like 8 steps, your network is secured by a password and I dont turn my router off so Im always connected and havent experienced any dropped signals so far."	1
4756	Fingers crossed	1
4757	Cons: Its so pretty and shiny you might be tempted to keep the plastic film on it so your finger prints dont get all over it.	0
4758	I usually dont give negative reviews but this router is useless.	0
4759	As soon as I configured it the problems started.	0
4760	The unit continuously dropped connections and I dont have time to play with tech support.	1
4761	"Returned it, bought a different brand, and everything is fine"	1
4762	I would have given this product one star but the configuration software is so fantastic that I bumped it one star.	0
4763	It really is too bad it didnt work out because the unit looks great and I love the software.	1
4764	"However, the purpose of this product is to reliably connect to the internet and it fails at that."	1
4765	"Who knows, maybe next year theyll spend less budget on the software and more on the router and testing."	0
4766	I like the router and have had good performance from it.	1
4767	The upgrade from g was well worth the cost.	1
4768	OMG What a terrible product from such a highly recommended company!	1
4769	"Every salesperson, every knowledgeable friend said Linksys (Cisco) was the best."	1
4770	"If thats the case, they really dropped the ball on this model (WRT160N V2).It comes with a nice user-friendly set up CD, which I found out later was a waste of time because it didnt save my customizations; I still had to go into the massive configuration program to enter the same settings."	0
4771	LELA?	0
4772	EasyAdvisor??	0
4773	Forget it; that program worked only when it felt like it.	1
4774	"Half the time it didnt even start; when it did and I managed to make necessary changes (important ones still sent me into that massive config program), it would just hang while refreshing...but it was pretty to look at while I waited"	1
4775	I managed to get internet connectivity running for only a short while.	0
4776	"Then it became unreliable, then it went out altogether."	0
4777	So naturally everyone assumed it was one faulty product.	0
4778	"I exchanged it, got an internet connectivity on the replacement but it failed not even five minutes into using it."	0
4779	"There isnt enough space for me to list all the different things I did to troubleshoot or the settings I was told to try, and I dont even remember how many times I reset, rebooted and power cycled everything."	0
4780	I did get a stabler internet connection by using my own ideas on configuration settings but could never get file and printer sharing working on my own.	1
4781	"To sum it up, after 5 chat sessions and 3 calls to tech support, I got call Microsoft"	1
4782	The tech support was absolutely terrible.	0
4783	"One person didnt know basic networking concepts like file and printer sharing, another didnt understand hexadecimal digits, a couple of techs kept asking me the same questions over and over again, I had to ask a question repeatedly and never got an answer.... Oh yeah, the reason I had 3 calls to tech support instead of just 1 is because I was hung up on twice, and no one bothered trying to reconnect with me"	0
4784	"This has been such a terrible experience, I am returning this router and Im not even going to replace it."	0
4785	Im going back to sneaker net!	0
4786	I love and hate Amazon reviews of tech products!	1
4787	"The Devil is in the details and no one ever explores them hence bad reviews for good products, just like this one!"	0
4788	The Linksys WRT160n (Ver 2) replaces my old Linksys WRT54G ( I wrote a review in 2004 when it was new) that I sold to a friend along with an old Motorola G wireless bridge.	0
4789	This new router is a lot faster (120 MB) with a Linksys WGA600N Bridge (game adapter as its marketed) conected to my Xbox 360.	1
4790	And its wireless G performance with my dell laptop is also increased.	1
4791	Im 45 ft from the router on my G laptop (with a 12 inch thick concrete rebar wall in between) but the throughput on my new WRT160N is almost double that of my old WRT54G.	0
4792	My ISP is Caviler DSL.	0
4793	There performance is spotty at peak times but I usually get connection rates from 6-10 Mbps (download).	0
4794	"Off peak hours I can stream available HD movies over Nexflix on my Xbox 360, transfer a 5 GB file from my PC to laptop while watching a different movie on netflix, look at a movie on youtube on my Iphone connected by Wifi, and play a game of chess over the net on my PSP all without any major hiccups anywhere!."	1
4795	Thats impressive.	1
4796	Id never had been able to do tht with my old wireless router.	0
4797	I paid $17 for the router and $90 for the bridge and they were both a great investment.	1
4798	I have sev other routers in my apt complx on channels 11 and 6 and my router automatically set up my network on channel 1.	0
4799	"Its both fast and secure with WPA2 and took me all of 40 mins to set up including the router, bridge and 360."	1
4800	"My gateway computer is a dell Dimension 8300 1.3 GB RAM, Win XP home, My laptop a Dell 1535 W/3 gb ram on Vista Home."	1
4801	I dont work in the IT dept at work by Im familiar with Linksys web based setup utility.	0
4802	I tried setting up the router a second time using just that and found it pretty simple.	0
4803	Details matter.	0
4804	If someone writes a review and wants to be helpful and maybe get some help from the nice community here.	1
4805	"Throw some details in, it will be appricated by all."	0
4806	"******Update 4-19-09**********  Just to let you all know, this router that I loved, died a month ago!"	0
4807	"For what ever reason, it decided it would no longer accept IP addresses."	0
4808	"I made 4 calls to Linksys customer service, lasting an hr per call, before they decided the unit was defective."	0
4809	I sent the bad unit back and got a refurbished one about a week ago.	0
4810	Its working fine but Im leary.	1
4811	I no longer trust the router.	1
4812	the replacement unit worked on the first attempt.	0
4813	I didnt install lela this time (to save the cpu cycles as it always runs in the background.	0
4814	I will update in a few weeks to let you know how its going.	0
4815	Also posted a video on youtube.	0
4816	Good router but approach with caution.	1
4817	I have been looking for a inexpensive wireless N router.	1
4818	"Bought this one, first day I had it started having problems with it."	0
4819	"It would stay on for a little bit and the crash, I have 6 Mbps dsl and my wireless connections would only get around 1 - 3 Mbps .... in the same room ....."	0
4820	"So I loaded DD-WRT, still the same thing."	0
4821	This is about the crappiest wireless-N i have ever seen.	0
4822	I am a computer / network technician for a F-1000 company..	0
4823	I deal with a lot of computers and networks on a daily basic.	0
4824	"I am also a certified Computer, Network and Security technician (A+, Network+, Security+ (CompTIA)) and also (MCP, MCSA, MCSE)."	1
4825	I am telling you my credentials to warn you from an experts P	0
4826	V not to buy this item.	0
4827	"then again, I may have received TWO broken items...."	0
4828	Awsome Router!!!!!	1
4829	works well with all my wireless devices.	1
4830	If anyone is looking for a wireless router buy this one and no other!	1
4831	This router is easy to set up and it looks good!!	1
4832	Stelth looking	1
4833	"I read all the reviews and decided this was the best, despite the many 1 star ratings i saw."	0
4834	I reasoned this because i figured I could always install the DD-WRT third party firmware.	1
4835	"Anyway, the wireless works flawlessly, which is why I wanted it."	1
4836	"However, on my dads desktop (which is not wireless enabled and thus wired to the router)... it loses the internet."	0
4837	Dont ask me how.	0
4838	All that is requried to restore the connection is to unplug the internet and plug it back in.	0
4839	Presto.	0
4840	Works perfectly again.	1
4841	"I was going to instal the DD-WRT, but I realized i probably dont have the tech confidance to do it myself."	1
4842	"So many to choose from, what do I do?"	1
4843	"Anyway, this review is a plea for help and a statement that this really is a great product, when it is working."	1
4844	"As for me, it works fine on my laptop via the wireless connection... but the wired connection to my dads computer is flaky."	1
4845	"Tech support was great, helpful, but ultimately unable to properly diagnose and fix the problem."	0
4846	"Any ideas, any help?"	1
4847	"Ordered an apple tv through amazon and before it came I set up my wireless network with a new Linksys wrt160n router, to try and save the extra $100 over the Airport extreme."	1
4848	What a mistake!	0
4849	The linksys was an easy set up though it did not support changes made thru safari even though it claimed to on the box.	0
4850	Luckily I had firefox installed on my new imac and that worked for setup.	0
4851	Worked fine for 10 minutes then lost throughput connection.	1
4852	This happened 4 times in 2 days.	0
4853	Tech support had me buy new cables and reset to no avail.	0
4854	Finally returned it to staples and bought the airport extreme.	0
4855	5 minutes and it was up and running and it flies when dl to apple tv.	0
4856	Penny wise dollar foolish.	0
4857	I bought the WRT160N as my very first router.	0
4858	The software was very easy to install and the configuration was surprisingly simple.	1
4859	"I had a wireless network up and going (with an internet access point, printer, and a PC) in about 20 minutes."	0
4860	Everything worked great with the router in the same room with the equipment.	1
4861	"However, when I moved the router to its intended location in an adjacent room, the signal was so weak that my PC could rarely connect to it."	0
4862	Resetting the router and rebooting the PC did not help	0
4863	"Through trial and error (with the help of a laptop), I determined that the routers signal was really too weak (there was always the possibility that the network adapter in the PC could be the issue too)."	0
4864	I ended up returning the router to Amazon	0
4865	"My house was constructed in the late 1940s and the walls are plaster, but quite thick (much thicker than the dry wall that is typically used in todays construction)."	0
4866	I am thinking that this has something to do with how weak the signal was when the router was situated in the adjoining room (with no direct line of sight).There are some that suggest that I try a different router (such as the D-Link DIR-655) as I may have better success in getting a signal through the walls	1
4867	"All in all, I was pleased with the software and ease of set up, but really disappointed with the performance of this router."	1
4868	Yes it looks really cool.	1
4869	Yes setup is easy.	1
4870	Yes the WiFi range is outstanding.	1
4871	"Yes, after using this product for a few weeks the Wi-Fi system fails and requires a power cycle to restore."	0
4872	"Yep, flashed the firmware already."	0
4873	I turned to the Web for adivce and found many people that are having the same problem with this product.	0
4874	Linksys tech support has been zero help.	1
4875	Research before you buy.	0
4876	I bought this router after we added a laptop to our list of home computers.	0
4877	I am very happy with the wireless range and speed this router gave the laptop which is N-compatible.	1
4878	Unfortunately the Internet connections keep dropping.	0
4879	"It is especially frustrating on the wired connections, which also seem to be slower than the laptop (maybe b/c they are older."	0
4880	Tech support ultimately implied that the problem is with my computers but when I plugged their wires directly into the cable modem (circumventing the router) they were still quite speedy and the Internet no longer seized up.	1
4881	I am going to return this router and dont recommend it.	1
4882	"This router not only is super fast, but it is also super easy to set up."	1
4883	The only downfall was getting it set up to work with my iPhone was a little tricky.	0
4884	"However, customer support for Linksys new what the problem was and they talked me through fixing it in about 2 minutes."	0
4885	Not a big enough problem to even take a star away!	0
4886	"I took one look at the included disc and documentation, and decided to skip it."	0
4887	"I have a mixed Mac and PC environment, and it was pretty clear that the installation software wasnt for Mac."	1
4888	"Thats clearly a problem for novice Mac users, so if youre not prepared to do some manual setup, I would find a different product"	0
4889	"If you do know how to do a bit of setup, the management screens are no better or worse than my previous Linksys and Netgear routers."	0
4890	"Using my Mac and Firefox browser, out of the box, I had the router up and running, with AES encryption and MAC address authentication, in about 20 minutes"	0
4891	Ive had it since December and Im impressed with it.	1
4892	"First, Wireless-N made a big difference for wireless file transfers in my house."	0
4893	"Streaming movies from my NAS to my PC or Mac, which stuttered like crazy with my Wireless-G, is now seamless."	0
4894	"Second, wireless signal on the second floor (router is in the basement) is stronger."	1
4895	"Not sure if its psychological, but pages seem to load a bit faster too."	1
4896	"Finally, the router seems to run cooler than my old Netgear."	1
4897	"Id love to run a current test on it, to see if it really is drawing less power, but cooler is definitely a good sign"	1
4898	"All-in-all, the product is solid."	1
4899	"The packaging is nice, the Wireless-N works as advertised, and the software works well (but is only average)."	1
4900	Well see if it performs consistently for 2+ years like my Netgear.	1
4901	I take one star off for useless install software for Mac or heterogeneous users.	0
4902	How hard is it to get that right?!	0
4903	"Update:Over a year later, no firmware updates and nothing has changed from my initial review."	0
4904	"And, as with all Cisco/Linksys routers, the integrated web interface is old, needs updating and can provide more flexibility."	1
4905	The WRT-DD firmware is an example of what a large company like Cisco could do.	0
4906	"If they added half of WRT-DDs functionality, itd have 2x more functionality."	0
4907	What have I been using this for?	0
4908	"Since it was junk out of the box and I never got around to returning it, I picked up a WRT610N and installed WRT-DDs firmware on this."	0
4909	"I dont do this with all my routers (I currently have 7, 3 with guest networks and dual band so a total of 13 routed wireless networks plus 2 wired networks) because I dont want to risk flakiness/have to adjust all the time on those I depend on being up all the time."	0
4910	"However, WRTs fw has been 100table on this."	0
4911	The only time it has been restarted is power outages.	0
4912	"I made this a bridge to provide more range (though 50 4.801150e-294ss performance) for my WRT610N, which, as far as I know, was the only true dual [simultaneous] band wireless router out at the time."	1
4913	Setup has been stable with the Linksys fw on the 610.	1
4914	"The WRT fw on this 160 allows you to adjust power more granularly so range is great, but performance in this bridged mode is abysmal."	1
4915	I have added a couple Netgear WNDR dual bands with each band having a guest network providing up to 4 networks in one router.	0
4916	The Netgears have fewer settings than the Cisco (huh?!	0
4917	"and you cannot choose b, b/g, g, b/g/n, n-only (as you probably know, mixing drops performance considerably)."	1
4918	You can only choose Up to [nn[n]] speed indicating some type of mixed mode when you get into the g and n ranges - very bad.	0
4919	"However, firmware updates directly from the Internet is great, stability is awesome and range is MUCH better than both the 160 and 610 Linsyses (Linksi?)."	1
4920	"You can also easily setup multiple in a bridge mode (though can only use WEP or open in this mode, which is stupid so should never be used unless you have no security needs)."	0
4921	"Other nits, but much better than the 160 or 610 and Im glad I came across them"	1
4922	"One last thing on these Linksyses: differences between V1 and V2 and V3 is the V1 is severely underpowered from a processor, RAM and ROM perspective - the V2 has a much more powerful processor, more RAM/ROM thus improving performance in the testing Ive done."	0
4923	"Netgears still win here, but its Amazing that Cisco recognized a major issue and quickly started shipping a V2 w/out offering some type of incentive or trade-in for people stuck with the V1 (most likely those who would notice something like this would be power users like me so they wouldnt go broke)."	0
4924	Its even obvious in running their web settings interface sometimes taking over 20 seconds just to navigate to the next screen whereas other brands are instant.	0
4925	"This plus knowing they arent likely to push out much, if any, new firmware to address issues they have, ruins their credibility with me and trust with buying additional hardware"	0
4926	Im not going to drag this out and list every feature.	0
4927	I am going to provide a few words of caution and recommend looking elsewhere.	1
4928	I am absolutely baffled by those who give this 5 stars or claim that it works great or has any range.	1
4929	"If you choose to roll the dice, I hope you have much better luck than I"	1
4930	I have used (and still own) many wireless routers over the years.	0
4931	This is easily the worst.	0
4932	Im not your average hobbyist or someone who doesnt know much about these.	1
4933	I am a long-time technologist who understands this to the lowest protocol layer or give you an in depth lesson of TKIP vs. AES and various modes of AES operation if you feel like being bored	0
4934	I bought this to replace another Linksys with this and have been extremely disappointed.	0
4935	"RangePlus and claims that one can use throughout a house, in the yard, etc."	1
4936	are simply ridiculous.	0
4937	I have a number of devices in the house.	1
4938	A Tivo about 25 feet away went from an excellent signal of 92-96(as measured by its meter) to 38-56 222532972th this unit.	1
4939	A downstairs bedroom about 75 away that provided my iPhone and Mac pro both with full bars have gone to ZERO.	1
4940	Upstairs master - same devices have Zero signal	1
4941	"I have tried talking to the incompetents at Cisco, uh, Linksys - whoever with no luck."	1
4942	"No settings to tweak really if you have B, G and N devices."	1
4943	"Testing, I switched to B&G option only - no improvement."	1
4944	N only - nothing	1
4945	"While testing signal with more advanced equipment, I have moved it, moved equipment away from it, reset it, verified firmware, etc."	1
4946	etc.	0
4947	No improvement	1
4948	"Bottom line: terrible performance compared to anything I have used and in simple side-by-side testing (only one on at a time of course).Old Linksys has been reinstalled, this one going back - thanks to Amazon for easy return."	1
4949	A+ product!!!	1
4950	Dont buy a wireless G. Spend a little more and get the Wireless N.  Would recommend to anyone who needs wi-fi throughout their home/garage.	1
4951	"before two months were up, the wireless part gave out."	0
4952	"My IT guy was very surprised by that, and so am I."	1
4953	"Of course, murphys law dictated that it had to give out when I was trying to connect and apply for a fabulous job opportunity .. which I missed the deadline for, in small part because THIS DAMN THING DOESNT WORK!"	0
4954	"It does still work with a cable, but of course I didnt have one handy at the time -- why would I; I have a wireless router!"	0
4955	sigh).	0
4956	"works fine, but i have 2 apples."	1
4957	"the macs, not the fruit."	0
4958	could not get it to work with the installation disc.	0
4959	"finally called support, very nice lady in india?"	1
4960	lotsa laughing and talking in background	0
4961	"she told me the disc didnt work at all on apple, though i had been able to start the process"	0
4962	"anyway, she got it up and running with not too much trouble."	1
4963	took a while though	0
4964	would have been nice for cisco/linksys to WARN APPLE OWNERS before we waste our time trying to figure things out.!	0
4965	"This was the first time I used a wireless router, and it was simple to follow"	0
4966	A friend suggested that this router would be what I needed to go wireless.	0
4967	"I knew, and still dont know, much at all about setting up a wireless network at home."	1
4968	"Well, with this product, you dont need to"	1
4969	Ive purchased a ton of gadgets and gizmos over the years.	1
4970	"But none, NONE, have ever been this user friendly and easy to set up."	1
4971	I imagined hassles and additional purchases in my way of using my laptop wirelessly.... but this product made it super-simple even for a non-techie like me!I would recommend this product to anyone that needs to set up a wireless-N signal in their house or small business	1
4972	Highly recommend!	1
4973	i have both a pc and mac.	1
4974	i also live in a house made of concrete block (including the interior walls).	1
4975	the signal of this wireless router works great throughout my house.	1
4976	i have cable internet.	0
4977	ive had no problems streaming movies.	0
4978	"in fact, i believe that im actually getting a faster data stream with the wireless than i had being hooked up to the internet via the wire/cable"	1
4979	im a newbie when it comes to this type of thing.	0
4980	"so, it took me a couple of days to get it set up right."	1
4981	that was a little frustrating.	0
4982	it wasnt quite as easy as the installation instructions/disc led me to believe.	1
4983	"however, the tech support on their website was very helpful."	0
4984	it answered my questions and got me up and working with both my computers.	0
4985	"When I got it out of the box and followed installation instructions, running the included setup software on the CD, the software program told me Configuration Failed."	0
4986	"I repeated this several times, always getting Setup is unable to configure your network."	0
4987	"I was just about to give up and return the router, when my son noticed a strong signal on his PDA."	1
4988	"In fact, the router was already working fine!"	1
4989	We then set up our home network with no problem at all.	0
4990	"Signals are strong, connections are fast, even from 2 floors away."	1
4991	"Not sure what went wrong with the setup program, but dont be too quick to believe what it tells you; check your connection yourself."	0
4992	I had been wanting to go wireless for quite a while but was nervous about spending money on something I couldnt get to work.	0
4993	I took the plunge and it works great!	1
4994	"The instructions were concise, short and accurate."	1
4995	I got it to work on the first try!!	1
4996	I can now use our laptop anywhere in the house.	1
4997	I can also bring my laptop from work and hook right up.	1
4998	Im very happy being wireless and with teh Linksys WRT160N.	1
4999	Nice router.	1
5000	"Great set up wizard, simple, however it widnt work for me (this was my first time to set up a wireless Network)."	1
5001	Contacted Cisco support and spent an hour talking with a lady I couldnt understand (to much accent).	1
5002	She gave up and quit.	0
5003	I went to Cisco again and downloaded different instructions and it worked great.	1
5004	Good reception anywhere in the house for the laptop.	1
5005	Xbox 360 wireless works great even on Call of Duty World at War on line.	1
5006	I replaced a Linksys 802.11b router (that was still working fine) and realized a 4x increase in speed on my DSL connection.	1
5007	"I wouldnt have believed this possible, but I had done at least 10 tests with the previous router, and did at least as many with the new one."	0
5008	An amazing benefit from a $60-$70 expense.	1
5009	Was easily configured.	0
5010	Our variety of other wireless brand devices have no trouble linking to it.	0
5011	"After installing the software on my computers, I plugged in the new Router,rebooted my modem and everything worked on the first try, even my WII console"	1
5012	It is faster and has more range than my old G Router as well as having better security features	1
5013	Next thing I will try to setup with my home network is my new HDTV.	0
5014	Purchased the Linksys WRT160N as upgrade to a wireless G router.	0
5015	"The set-up was easy, the wireless coverage was good, but the wired connection was defective."	1
5016	Unable to connect to Internet about 501520712554f the time.	0
5017	"Constantly refreshing, shutting down, and restarting."	0
5018	Updated firmware and changed some configuration settings with help from some product experts - but problem remained.	0
5019	Researched the problem and discovered that it is a common issue with this router.	0
5020	Linksys doesnt have a fix	0
5021	I returned the router and purchased D-Link DIR-655 instead.	1
5022	So far everything has worked great with the D-Link.	1
5023	"When my old reliable D-link finally died, I needed a new router quick!"	0
5024	This router stood out because it offered newer technology while being compatible with my particular equipment	1
5025	I couldnt be happier.	1
5026	Heres my take on this router:1.	0
5027	Quick and easy install.	1
5028	"I plugged this router in, and it worked ."	1
5029	"immediately, flawlessly.2."	1
5030	No drops.	0
5031	"In the weeks Ive been using it, Ive never lost connectivity.3."	0
5032	"I do not notice any increase in speed; however, this may be a function of my DSL line rather than the router itself.4."	0
5033	Looks good on my desk.	1
5034	"OK, this is merely a matter of preference, but I do like the looks of this sleek, black router much more than the silver and blue box I had before"	1
5035	"Im no electronics wizard, so if it works for me without having to wait for customer support, Im a very happy camper."	1
5036	"It does, and I am"	0
5037	Five stars!	1
5038	The product didnt work out of the box.	1
5039	I had to call Linksys 24/7 support and talked to them for 3 hours until we got the problem resolved.	0
5040	But once it was working this device is a beauty.	1
5041	I had an Apple Airport Express which was terrible and had very limited range.	0
5042	The range on this router is incredible and the speeds are great even when many people are connected to it at once.	1
5043	If I had just gotten it to work without having to call customer support I would have given this product 5/5 stars.	1
5044	I bought this to use with a hardwired home PC network and wireless connectivity.	0
5045	"The unit is fast and easy to set-up, but worthless with the current firmware."	1
5046	One out of every ten attempts to connect to the internet fail intermittently.	0
5047	A search for the problem found dozens of people having the same issue with the current firmware.	0
5048	Linksys tech support has no current fix.	0
5049	I am not running any special configuration or computers.	1
5050	I was replacing an older netgear router and wireless router to consolidate to one device.	0
5051	Everything worked perfect before the switch.	1
5052	DO NOT BUY THIS DEVICE...	1
5053	WAIT UNTIL LINKSYS HAS A FIX!	0
5054	Maybe the WRT160N v1 was a decent Wireless-N router.	0
5055	"Its hard to know, since Linksys now makes only the newer version-2 router, which is awful as a Wireless-N router."	0
5056	The main problem (and it is a critical one) is that the newer version makes it impossible to both enable the Wide radio band (which delivers the increased bandwidth with wireless-N) and select the channels you want to use (which with the popularity of WiFi and interference arousing from neighboring routers is an absolute necessity).	0
5057	"The wide radio band is only enabled if you set the options all to auto, which prevents you from selecting the desired channels."	1
5058	"If you want Wireless-N speeds, youre stuck using channel 1, whether you like it or not"	0
5059	This is a poor excuse for a router.	0
5060	Selecting the channels to use has been a baseline feature for wireless routers for almost a decade now.	0
5061	Linksys ought to be embarassed for selling this piece of crap.	0
5062	This is a great product.	1
5063	It hooked up very easily and works wonderfully.	1
5064	And Amazon had a great deal on it.	1
5065	After I installed the router the DNS lookup kept timing out when I was trying access the internet.	0
5066	I was connected but the DNS lookup is slow and intermittent.	0
5067	The help support has not been able to resolve my issues to this point.	0
5068	"The linksys technical forum shows that other people are having this problem as well, but no solutions to this point."	0
5069	The issue seems to appear for some people with the introduction of firmware build 11.	0
5070	It might also be linked to people using cable modems.	1
5071	I would not recommend this product at this time.	1
5072	I purchased this router to replace my old 54G.	0
5073	It took me a whole night trying to set it up with no luck.	1
5074	The CD didnt work on my laptop partially because my wireless set up is not based on windows wireless (its an Intel).	1
5075	Error messages appeared for many times and the set up program also failed (died) for a few times.	0
5076	Eventually I followed the instruction on Linksys website to use the web-based router setup.	0
5077	It seemed to be working for a while but then my IP address disappeared.	0
5078	I couldnt use ipconfig commands to recover my IP so I had to call Roadrunner (my highspeed provider) to reset everything.	1
5079	I called Road runner for at least 6 times to reset my IP	1
5080	I also called Linksys 24/7 support.	0
5081	I found it not useful at all.	1
5082	Its also very hard to hear people from India because they have very loud background noise	0
5083	"So after 7 hours of struggle, I gave up."	0
5084	I went back to my old 54G router and it was setup trouble-free and it worked perfectly.	1
5085	I wish Linksys tested their products more before they released to the market.	0
5086	"Attaching a hard copy of the web-based instruction will help tremendously too - how can anybody go online to get the instructions without internet?I think that its a nice thing to have a N series router home, but I really hope that they can fix all the bugs related to the setup process"	0
5087	Im returning the router waiting for them to fix the product issues.	0
5088	Its very disappointing indeed.	0
5089	I had a computor store set up my first router with the laptop for $100.00 including a Belken router- I didnt know diddly beans about routers (Still dont)....BAD Mistake- it quit on me in a few months and knocked my desktop offline too- and never did reach as far as I needed it to...anyway the store insisted it tested fine BUT I couldnt get to work at home and if I connected it it I lost my desktop!	0
5090	was at Meiers one night and they had this for $50 on sale - decided to try again.....This computor dummy (ME) had NO problems at all installing it and now both computors work online perfectly....Mine is XP and the laptop is Vista....just write down the codes when installing so you dont have to go looking for them to connect other devices like a laptop	1
5091	"Owned this for 2 months, my laptop wouldnt even work when in security mode, my other desktop with a linksys adapter was thrown off frequently, it also would throw off my computer connected to it,would have to disconnect power and reconnect,  finally had to take it back and replace with dlink, that i have now had for 2 days and no problems."	0
5092	I have had this router in operation for over a month.	0
5093	It has performed perfectly without a single drop out.	1
5094	I am using it to link my media extender to the TV and it seems to be a good match.	1
5095	It also seems to be faster than my old G router when using my laptop even though the laptop does not have N capability	1
5096	The installation was very easy including setting up the security	1
5097	I would purchase this router again.	1
5098	This product is terrible and is only reliable if it works out of the box and fits into  the simple brain-dead configurations provided by the vendor.	0
5099	I own other Linksys products which are excellent and have owned other wireless devices that have worked flawlessly and this is NOT one of them.	1
5100	The negative reviews regarding support and the awful and extremely slow installation program are spot on.	0
5101	"If this device works for you great leave it alone and just run it, and dont ever be tempted to depress the so-called reset button (for factory defaults) or you will be hauling this hunk of junk back to where you bought it if there is a return policy."	0
5102	"Setup was very simple with the new LELA assistant, I even was able to have my non-technical friend get it up and running before I got there."	0
5103	"The advanced menus are the same as all the other standard ones, so I got the encryption, port forwarding, and bridging setup quickly and easily."	1
5104	"Range and speed were good, was able to play on Xbox Live and stream video without lag"	1
5105	"The only problem I had was 192.168.1.1 would not connect forever on IE or Chrome, I had to reset the router and DL Firefox 3 before I was able to get into the advanced setup"	0
5106	This product is good and is the best looking product on the market by far.	1
5107	However it was not as easy to set-up for wireless connections as everyone seemed to make out it was.	1
5108	"I would recommend this product but if like me you encouter some issues I did not find it the easiest to resolve through the help section, instead I searched the internet and forums."	0
5109	Is working fine now and no further issues.	1
5110	Sucks!	0
5111	Suxs!	0
5112	Linksys has the worst software  Router makes a cool looking paperweight.	0
5113	I bought this router 5 Months ago after a fair amount of research online.	0
5114	Ive been putting off buying a wireless router for 7-8 years now - i thought wired worked for me just fine.	1
5115	"But every since we got it, its opened a new world to me; now we found uses for our laptops that we didnt think of before."	0
5116	like watching online video in the kitchen with the family; or checking recipes online right from the kitchen or checking email without going all the way to the desktop	1
5117	"The router does all that i needed it to, and was v2 (so i can flash it with DD-WRT, if necessary - havent had the need to, so far)."	1
5118	"the router setup was a no brainer, all features work as intended."	0
5119	Has all the latest security features etc.	0
5120	"I get pretty decent speed with it - havent tested the 802.1N speeds, though."	1
5121	No issues with the range - i have it on the lower level of the house and get excellent reception on the deck outside on the upper level about 30-35 feet away thru interior walls and floor (i havent tried longer distance than that).	1
5122	Im happy with it	1
5123	"Im pretty technical, so I read about all the stuff you can do by flashing the firmware, without being sure whether i would really need to or not - i"	1
5124	the info made me kind of nervous whether the default firmware is somehow inadequate - but I neednt have worried.	0
5125	I also needed to know if the router would support older encryption protocols like WEP and newer protocols like WPA - since i have an older PowerBook and PCs and newer laptops.	1
5126	The Amazon website description didnt really give me this type of detail (neither did it tell me whether this was v1 or v2 of the router model).	0
5127	i bought it anyway and was not disappointed	0
5128	"i went with Amazon despite another lower cost online site, because Amazon chose to give me great technical info to make my decision and for the peace of mind that if the product wasnt up to expectations i could return without any worries."	1
5129	i havent needed to.	0
5130	:-)definitely 5 stars.	1
5131	I bought and set up this router about 4 months ago.	0
5132	Have a had any problems with it as of now?	0
5133	Absolutely not.	0
5134	Any kind of internet problems were from my provider and not the router.	0
5135	I am extremely pleased with the Linksys Ultra RangePlus Wireless-N Router.	1
5136	:)	0
5137	From day one I am Linksys product fan.	0
5138	"I had high expectation for this product, and some what I am satisfied."	1
5139	"N should give me good coverage, and it did, but not with good signal strength in my downstair bedroom."	1
5140	I am still able to connect.	0
5141	So I am happy with this.	1
5142	"The Linksys RangePlus Wireless-N router works very well, but the documentation that comes with the router is poor, to say the least."	1
5143	"Some documentation is available on a CD, but it must be installed in the form of a program on the computer."	1
5144	The system requirements of the documentation program are so great that it wont even function on my computer.	1
5145	This is very agrivating.	0
5146	"This beautiful bit of design installed nicely, worked for a whole six weeks, and now fails to connect with *one* of my email providers."	1
5147	"Ive reinstalled the software, re-upped the firmware, rebooted the router, modem and computer multiple times, and spent hours searching forums and in lovely online chats with Linksys Live Advisors."	1
5148	"My gears are stripped, my tires are blown, and Im now using it as a paperweight"	0
5149	"My computer wired stright to the modem works fine, so its not in my email application, ISP, email srever, virus checker, firewall or in the stars."	1
5150	"Maybe it will work for you, but do yourself a favor and read the one- and two-star ratings on Amazon and check the email threads on Linksys forums before you click Add to Cart"	1
5151	POd in Parksville	1
