Count,NewDate,Model,Rating,HelpfulYes,Helpfultotal,Date,UserID,Title,Review
329,XX,B002M782UO,5,0,0,21-Nov-12,A266TXKDP4DIBN,Cutting Board,These are nice. but they are small. I like themany way. I just wish i had look at the size more closely.
330,XX,B002M782UO,5,0,0,8-Mar-14,A22RIIYSPA3EDH,Bamboo is great for cutting board wood,I have a big bamboo cutting board that I have used for several years.  You need to put mineral oil on this type of wood cutting board and season it for it to stay in good shape.  I use a plastic cutting board that I can put in the dishwasher for cutting meat and use the wooden bamboo ones for cutting veggies and breads.  These smaller boards are just the ticket for smaller needs.  Highly recommended!
331,XX,B002M782UO,1,0,0,7-Mar-14,AJ86ZXSFZZZX4,Less than 60 days and it breaks,"I bought these with high hopes, I treated with oil to condition and keep in good condition. We hand washed the boards when dirty and here we are less than 60 days after purchase and the wood is cracking and chunks are falling out. The handle has broken out of two of boards. Clean cracks along the seams, just fell out."
332,XX,B002M782UO,5,0,0,7-Mar-14,ALEIQNF2DL9RG,Convenient and easy clean-up,"Love having these readily available for chopping vegetables.  It's especially nice to have smaller ones for small jobs.  The clean-up is easy.  And, bamboo is naturally sustainable."
333,XX,B002M782UO,2,0,0,5-Mar-14,ACVROWWR1TYL4,Wish I would have read the reviews about curing the wood before using,"After hand washing these boards once, before use, they began to shed hundreds of tiny wood splinters.  I tried wiping away the splinters with a cloth, with a sponge, with water, with my hand, etc.  All I got was a handful of splinters.  I decided immediately that there was no way I was going to cut or prepare food on these boards, so I packaged them back up to return.  I WISH that I would have read the reviews on here that mention a need for curing the boards with oil before using them, but I checked the packaging they arrived in, and there were absolutely no instructions at all.  Maybe this is common knowledge, but I sure didn't know I was supposed to do that.  I'm a staunch instruction reader and follower, and when I opened these, there were none to follow!  This seems a bit careless on the manufacturer's part, as if you do NOT cure the cuttings boards, your food will be full of wood splinters!  Unfortunately I can't really comment on the quality of this product, because I was not able to use it."
334,XX,B002M782UO,5,0,0,3-Mar-14,A3V7PUAJZ873PX,Very nice!,The three sizes are perfect!  They are of good quality too.  They're really pretty!  I would definitely recommend!  Better than I expected!
335,XX,B002M782UO,3,0,0,3-Mar-14,AEDX9CHJLDT73,Like the cutting board but not durable,"Liked the cutting boards but they were not durable.They boards are lightweight and thin which I liked and even thought the large one warped, it is still usable.One of the boards had a long piece peal off along the liquid catching border."
336,XX,B002M782UO,4,0,0,2-Mar-14,A1S4GPU1HOGW3C,Good Quality,"Very nice, just wish there were rubber grommets to help it from sliding around on our granite countertops.  Would buy again though, and pay extra for a non-slip gizmo if offered."
337,XX,B002M782UO,4,0,0,26-Feb-14,A1JL70MSIVVLXU,"Sturdy, light, and a joy to use.","When these arrived I was concerned with the thinness of the product. They are about 3/8&#34; thick and made of two thinner layers of bamboo. Time will tell how well they hold up but so far they are a joy to use. I oiled them thoroughly as directed and have been using them for about a month. The different sizes are well suited to tasks around the kitchen and the light weight makes them easy to use and store. They clean easily with just a small amount of soup and warm water.The only shortcoming was the roughness around the edges and especially inside the handles. The manufacturer should do a better job of sanding these surfaces. I got a sliver in a finger when I first used them and decided to sand the surfaces my self. In spite of that one flaw, I would recommend this cutting board set to others."
338,XX,B002M782UO,1,0,0,25-Feb-14,A1L1U7NK4BBQ5Z,THE BIG BOARD BROKE AFTER FIRST USE.,The glue holding the boards together is not of high quality. The big board broke at the seam after first use. Thankfully within the exchange period.
339,XX,B002M782UO,5,0,0,25-Feb-14,A3ATCFQL8KITD8,Great set,"I wanted to start by complaining about how they are over 2 years old, and how there is cracking in the handle area, then I remembered that I have washed them every time in the dishwasher and took no care to take them out for the heat dry or anything.  They haven't warped at all.  Very flat, efficient, and perfect 3 sizes for my house.  Had I been thoughtful at all, they would still be perfect."
340,XX,B002M782UO,2,0,0,8-Nov-12,A13J5FZ2VSINSQ,looks are deceiving,these look like a great product but they eventually warp and split. I've had mine less than a 9 months and already have to toss both of the big boards.
341,XX,B002M782UO,5,0,0,31-Oct-12,A34DL0SYAPR63D,very happy with them,Great cutting boards.  They're thin so they don't take up much space but thick enough to feel durable.  I keep them oiled and they look great.  I didn't check stores for a similar product so I can't say whether they're priced well on Amazon.  But they definitely seem like a good deal for $20.
342,XX,B002M782UO,3,0,0,28-Sep-12,A15ILJJDBMT3Y4,just ok.,"I like the three different sizes - the small one comes especially in handy. But the finish is... odd. They feel almost brittle. I have had them for three months & hand wash them only, and haven't had any issue with breakage or disfigurement, so I can't really complain too terribly much. But I do have a far nicer one (that I spent quite a bit more on) from BB&B."
343,XX,B002M782UO,5,0,0,20-Sep-12,A2CZOVFIJL99OB,Very Nice Set,I originally bought this cutting board set as a gift for my daughter.  She absolutely loves it.  There are three boards of different sizes.  They are well constructed and solid.  They have a smooth finish and nice rounded edges.  As they are made from bamboo they are an environmentally responsible product.  My wife likes them so well she wants me to get her a set now.
344,XX,B002M782UO,5,0,0,11-Sep-12,AO1V5ICFPDUHU,love the durability,"I love the durability of bamboo products, I've used these for six months and they still look great, the great thing about bamboo is when it does start to show wear, a fine grit sandpaper will bring back the new look again"
345,XX,B002M782UO,5,0,0,2-Sep-12,A2ISLR1WJ58U45,cute set,light weight and perfect for smaller cooking jobs- great for cooking for 2-4 people- smooth wood and no splinters- the price is great too!
346,XX,B002M782UO,4,0,0,31-Aug-12,A1EEL73DSPAEAX,Was very happy - until I actually used them,"After reading through more reviews, I guess that it is my fault for not putting mineral oil on them.  (I guess I should invest in some).  Anyways, I received these boards and loved the price for three different sized ones.  On the other hand, I disliked that they would shred on me after using them and washing them off.  It only happened to one of the ones that I used, so it is not too much of a deal breaker."
347,XX,B002M782UO,5,0,0,20-Aug-12,A3OMQNT9ZDYBIF,very happy,"A very nice set. I bought this for a house warming gift. She loves it so much, she wants me to buy a set for myself!"
348,XX,B002M782UO,5,1,1,7-Aug-12,ATQUZUWF3ICUS,Wonderful Cutting Boards,"Can't beat these cutting boards.  They do require more maintenance than other cutting boards, but it's totally worth it.  Maintenance includes hand washing and the occasional application of mineral oil. But no sweat given how well these boards perform and look."
349,XX,B002M782UO,5,0,0,4-Aug-12,A1AMFP250JC761,Nice little cutting tables,"They work great, size's is perfect. Would buy again if i needed too. I hope this helps you if you are looking to get some cutting boards"
350,XX,B002M782UO,4,0,0,23-Jul-12,ATJQOAUHB5XB8,Quality Craftmanship,"These bamboo cutting boards are nice and they work well. The only reason that I am docking a star is that the small one really is too small to be of any use. The other 2 are great and I have been using them for months without any issues or cracking. Highly recommend, just be aware that the little one is pretty useless."
351,XX,B002M782UO,1,16,18,10-Jul-12,APCEG21T3B0CB,AWFUL,"First time I washed these boards they started to splinter and warp.  After a few weeks they were so warped they became dangerous to use and then just split in half. I  know how to take care of bamboo boards, these are clearly bad quality.  I never put them in the dishwasher. Total waste of money."
352,XX,B002M782UO,5,0,0,9-Jul-12,A34QIKCX93REQ4,Very Nice!,"I've owned these nearly 6 months and use them almost every night. They say you need some special oil and that you shouldn't put them in the dishwasher to keep them in good condition but I've never oiled them and put them in the dishwasher all the time, they seem to be just fine. No separation and they are still perfectly flat."
353,XX,B002M782UO,5,0,0,17-Jun-12,A2RLIQXHJ9OKAZ,Very Nice Cutting Boards.,Love the 3 differend sized i got. Use the small one the most do to just doing small stuff most of the time but when you need a big board it so nice to heve one. also these are very flat and strong. will not bend like some older ones i had of plastic and do not seem to be wanting to shrink at all after washing like the old wood ones i replaced . Stil look good as the day i got them.
354,XX,B002M782UO,4,0,0,11-Jun-12,AQF2ELFXFOZUN,Looks nice,"Looks nice fiance likes them, they feel good quality. were bought for the camper but we kept the bigger one in the house and well they work like most any cutting board works"
355,XX,B002M782UO,4,0,0,8-Jun-12,A1VTCSCH8FFC76,Nice cutting boards that last long,"Though I enjoy venturing into the kitchen now and then, my wife never seems to approve my vegetable cutting skills. Now with my new purchase i.e. 20-7930 3-Piece cutting board set, she can hardly complain. These cutting boards come in 3 different sizes. Being made of organically grown moso bamboo, the set guarantees high durability and easy maintenance."
356,XX,B002M782UO,5,0,0,6-Jun-12,A23AEEH2X4LWTN,"Totally Bamboo, Totally Awesome","I have been using these cutting boards like crazy for about 6 months and they haven't shown much wear. I have the mid-sized board hung on the wall, and the small one displayed in the space between the burners on my cook top...they both look great and add style to the kitchen overall. I eat very little meat so I can only speak to how well they work to cut veggies & bread. I've also been using them to sit hot pans on and it hasn't seemed to damage them in the least."
357,XX,B002M782UO,4,0,0,3-Jun-12,A6ALOP3IWHK63,Totally Bamboo 3pc Cutting Board Set,I purchased this 3pc cutting board set as a housewarming gift. My friend loves it. She gets a lot of use from each of the boards. From food preparation to serving cheese. Each has provided it's own unique feature.I would highly recommend.
358,XX,B002M782UO,5,0,0,30-May-12,A3VWBQ1IE3QCYS,Bamboo cut boards,I got this set for my mom for mothers day and she loved it. She really like how it came with 3 sizes
359,XX,B002M782UO,5,0,0,28-May-12,A37EPOQN37SPWH,USEFUL AND ERGONOMIC:,"I have found this item to be both easy to use, and easy to care for. Using the sellers, recommended conditioning oil, brought, all three of the boards to life. A purchase, I have been glad I made."
360,XX,B002M782UO,2,1,1,26-May-12,A1EZ98FH8X1TN,doesnt less long,after a very short time and touch with water become bent and crooked.if you need something for a short period its ok for its price
361,XX,B002M782UO,4,0,0,21-May-12,A3L02BYLJQE26C,satisfied,perfect sizes for what i needed. the bamboo is a great product for not damaging your knives. very happy with this product and that i found it on amazon by mistake. amazon is great to dealwith
362,XX,B002M782UO,5,0,0,19-May-12,A2PDE2VACHYWGK,3 for the price of one,This is a must have set. Long are the days of rush washing a cutting board due to lack of a clean one. The smallest is perfect for cutting up those limes and lemons. The bigger ones are perfect for everything else. Make sure to hand wash as oppose to dish wash and you should have the set for a long time. Happy chopping.
363,XX,B002M782UO,5,0,0,15-May-12,A2AWCB0K98WRQZ,cutting boards,"more than i expected,, very nice boards..would reccomend to all. price is right and dilivery was fast. you enjoy thtm//"
364,XX,B002M782UO,1,5,5,10-May-12,AR6I1LJD1PXZM,Bamboo on two boards cracked,"Within a month of getting the boards, the handle area cracked and split. I trashed the boards. Do not waste your money."
365,XX,B002M782UO,3,0,0,5-May-12,A22A9K7N6EPHO5,Just ok,These do bow with any kind of washing but for the price what did I expect? I was surpised that bamboo bows.I should have read all of the reviews before buying. Next time I'll buy glass which is bow proof and won't smell either
367,XX,B002M782UO,4,2,2,25-Apr-12,A2OADM2SJZKY0K,"Like them, handle cut out limits space","So far I've enjoyed my cutting board set. I like that I have different sizes so if I have a small job, which I usually do, I can just grab the mini and rinse without a lot of fuss.They're attractive and wipe well. Although, I did notice I had to pull the scrubber out after I chopped strawberries because the strawberry juice started to soak into the wood. If I didn't attend to it right away I could foresee it staining. I was under the impression there was a coating to prevent that from happening, but I guess not.Lastly just wanted to point out that although it clearly has handles in the board, just understand that means you really aren't getting the full dimension of the board. So if you were planning to use this for the dimensions described (like rolling out dough or something)you won't have the full capacity due to the handle.I love that they are slimmer than most wood boards so they're easy to use and tuck away again.Overall I'm satisfied with this purchase."
368,XX,B002M782UO,3,1,1,23-Apr-12,A3BONKBH1O53JY,Not too bad,"When i got these i was hoping they would be a little bigger in size, and wider. but it's OK.the small cutting board is pretty tiny :/ and they are seriously smaller than what i thought they'd be."
369,XX,B002M782UO,1,2,3,20-Apr-12,A1TYLR19LWD5AJ,never again,The bamboo cutting board are very small its was not worth the price i paid for them. They also have a bad smell which won't even wash off.
370,XX,B002M782UO,5,1,1,16-Apr-12,AJEO060I7QVJ0,great for the price,"This is a great product, but DO NOT PUT IT IN THE DISHWASHER. My husband did and the little one got bowed, but after a wash in the sink it was back to normal. But I wouldn't suggest putting any wood cutting board in the dishwasher either."
371,XX,B002M782UO,4,1,1,8-Apr-12,A235PF71LWRGUQ,It's useful but too slim,"Because I couldn't see how slim each board is, when I got them I felt a little bit of disappointment. Thinking of its price, I should say it's worthwhile."
372,XX,B002M782UO,3,1,1,3-Apr-12,AKEFECOI119E6,Pee-Uuu,"Not sure what I was expecting, but the boards are pretty sturdy.  Not sure if the cut marks would leave splinters, but so far no splinters in food.  However, once you get these boards wet - they really smell.  Not sure if all bamboo is like this."
373,XX,B002M782UO,2,3,3,30-Mar-12,A31LQKKE5IOGX8,"Though not alot of money, IMHO: still not worth it","So, I saw the two piece set for $10 or so, we used plastic cutting boards before, this seemed better than what was at Target, so I gave it a shot and bought them in April '11.. I really really tried, I even got the mineral oil and made sure they were not in the dishwasher (which we did with the other boards).. but now, 4 months after buying them, they look decades old. They are scratched and warped. They still work, they are fine, but I was expecting better. The warp on the big one is annoyingI did the oil thing like 4 times (rub mineral oil on them, both sides, and let them sit overnight), I was expecting a lot better performance, I don't want to have to oil them every month. Maybe for $10 I should have lowered my expectations...For the record, no smell, not flaking or pealing, but this does not seem like bamboo is 'harder than maple'... I keep my hugging to other trees.UPDATE (8/11): I threw out the smaller one, it was too warped to be any good. I bought some of the plastic ones cutting boards as replacements. It was an interesting bamboo experiment, but in the end I am back to those white plastic cutting boards, I can put THOSE in the dishwasher.  anyone want a half bottle of wood oil?***********One-Year Update**************I don't have them any more. 6 months ago, I tossed the small one, some time in the last 6 months the bigger one was deemed worthless.so: in summary: if you want to put a lot of effort into oiling the boards, and keeping them safe from danger (dishwasher), and are ok if they only last a year or less.. they are fine, but that was not what I was looking for."
374,XX,B002M782UO,5,1,1,29-Mar-12,A1Z0X6TWHSLT1B,finally....good,I enjoy the sizes these came in. with multiple cooks in the kitchen they come in handy for everyone to have a 'chore'.  they are sturdy and clean up easily.
375,XX,B002M782UO,1,7,9,23-Mar-12,A1TTIKXQ911737,"A Cheap, Flimsy Alternative to TruBamboo Boards","I guess you get what you pay for, but these boards are really just awful. I didn't expect them to be that great considering the price, but with all the positive reviews, I thought, why not. Sometimes you get lucky. Now that I've used them, I can't understand the positive reviews except to say they are probably by people who don't know cutting boards and maybe don't cook that much. I studied cooking under a prominent chef years ago, and having used a great deal of boards, I know quality. Trust me, this isn't it.I bought these to be a portable, easier to clean alternative to my big, heavy block cutting boards. I had some TruBamboo boards I used to use for this purpose, but they were appropriated by my brother when he moved out of my home after an extended visit. Instead of spending a bit more money and replacing them, I thought I would try these.I was very disappointed. They are very small, very thin, and basically just flimsy. I know the measurements are included and I didn't expect them to be bigger than is stated, but somehow they just seem even smaller when you see how thin they are. I had one crack on me after the first two weeks of light use. Also, even though I oiled them every day for one week before use (as you should do with all wooden boards), they splintered and faded after the first use and hand wash. It just seems like the particular bamboo used in these boards will not take the oil. Or maybe it's something about the type of adhesive they use, or they way they are cured. Whatever the reason, these boards simply do not improve as a result of oiling the way my old TruBamboo boards did.I intend to use these until they finish falling apart and then go back to the TruBamboo. By the look of things, it will not be long."
376,XX,B002M782UO,3,0,0,14-Mar-12,A33X6D0AXKINW3,They look great and function well at first,"I bought these in September and they looked great and 'worked' fine.  Even with hand-washing, they started to look worn after about 3 months.  Now, after less than 6 months of use, the large one split apart and the medium one looks like it will split soon.Otherwise, I found the 'handle' to get in the way and food kept falling in the gap.  Wasn't too much of a problem though, I guess."
377,XX,B002M782UO,5,0,0,13-Mar-12,A3PQ6THWAPMRZP,Love!,"These were a little slow with delivery, but I love them now that I have them. I used them for the first time tonight and they worked great.They did smell like glue when they arrived,but a washing got rid of them. I also wish they were dishwasher friendly, but oh well!"
378,XX,B002M782UO,2,1,2,13-Mar-12,A1LDI7JUL7O9IV,high maintenance,"We bought these about a year ago because they were reasonably priced and good texture for the knives, and we like to have more than 1 cutting board of course. We did not read the instructions, and apparently were not supposed to put them in the dishwasher. The dishwasher is typically the best way to wash dishes because of the ease and safety (super hot water sanitizes). However, the dishwasher might be what ruined our boards. They split in the direction of the wood grain. Given the grain, I don't see why anyone would be able to sufficiently hand/sponge wash these boards. Guess we're going back to plastic! I give it 2 stars because the wood did not appear splintery, so I guess these boards would work if you were very careful with washing them."
379,XX,B002M782UO,1,4,5,12-Mar-12,A2HTZ69T4ZGA9D,Shreds easily,"I ordered this set of bamboo cutting boards to act in place of my paula deen cutting block when I could not use it. The first use was great, but after the second I could see little strings of bamboo peeling off. I wouldn't recommend this product because it is a serious safety hazard."
380,XX,B002M782UO,1,0,0,11-Mar-12,A39RBDBKHJMRGX,No use,I was thinking good price as see in store.  All comes in are too small size... No use and will not recommend anyone to buy
381,XX,B002M782UO,5,0,0,11-Mar-12,AKRXG9ZV45EVS,smalish but useful!,These are small cutting boards but they do work.Not the most durable but certainly keep you from dulling knives ion a counter.clean up is easy and have not had any problems with sanitation.I would not soak these as bamboo is hard but not rock maple.Overall good small set of boards for my application.
382,XX,B002M782UO,4,0,0,4-Mar-12,A3HPPR5X2EUQII,Bamboo Boards,"These cutting boards function well for a good price.  Take a while to dry because the water really seems to seep in to the bamboo.  Also there were lines in the wood where knives had been used after only a few uses.  I have no big complaints about this product thought, I'm really happy to have them."
383,XX,B002M782UO,2,0,0,27-Feb-12,A1203DVVPQOOUG,Wished they last longer,We received these as a wedding gift and we loved them at first.  But they began to bend after being hand washed and dried.  Then they began to split and break apart entirely.  I wished they had lasted longer.
384,XX,B002M782UO,4,1,1,25-Feb-12,A3OSOMXF72UX4W,Nice Cutting Boards,"I bought these cutting boards to augment my collection a bit.  I wanted some versatility with regard to cutting surfaces and size.  I purchased them a little less than a year ago and thus far they have performed wonderfully.  The cutting surface is solid and they clean up nicely.  Nothing has cracked or frayed, but then I don't use them every day and I hand wash my cutting boards as opposed to placing them in the dishwasher.  Usually, washing cutting boards in the dish washer will put significant wear and tear on a set of bamboo cutting boards.  If I had to boil down these boards greatest strengths, it is price and utility.  Shortcomings, the smallest board is not overly useful; I may have used it once or twice.  Due to its size it is difficult to work with - namely just keeping the items that you are cutting on the board itself.  However, I am sure it could be used very effectively as a cheese board or something similar.  Regardless, I have been very happy with this set of cutting boards and give them a four-star recommend."
385,XX,B002M782UO,2,0,1,19-Feb-12,A29XLA3Q3VWRJD,"You know, these really aren't very good.","We've had them for about a year now, and not only are they cracked (which can be forgiven, considering the possibility of improper care)- they feel splintery to the point that I'm uncomfortable cutting food on them because it feels like bits of wood may be getting into whatever I cut.  Not the best-case scenario for a cutting board."
386,XX,B002M782UO,4,0,1,17-Feb-12,A3BEXK0RL0ZV7Z,"Very nice, lite and easy to store","Great set.  Very attractive, function and easy to work with.  I'm able to set this into a drawer and still have room for other items, so very storage friendly, too."
387,XX,B002M782UO,4,0,1,10-Feb-12,A938SKL3WGEGL,Worth the purchase price,I purchased these so I would have a different cutting board for everything. They clean easy and dry fast upon washing them.
388,XX,B002M782UO,1,0,1,8-Feb-12,ALBBQ8AP8XSF9,cheap,"The wood frays, food sticks to it.  has a funny smell when it arrives, and a little bit after a wash. smaller than  you think, and very thin."
389,XX,B002M782UO,5,1,1,7-Feb-12,A3ENM96L1QJYEZ,Excellent Cutting Boards,"I bought these cutting boards about a year ago. All three sizes have been useful for me from cutting small items to regular food prep. Applying mineral oil and keeping them out of the dishwasher has kept them looking like new.Well, almost new. I cut just fine on the boards, and there is hardly a mark on them. But a friend used them once and left all these knife gouges in one of them. I don't think someone was letting the knife do the work for them.The only bad experience I've had. I dropped one from about four feet high on to a ceramic tile floor. The medium-sized board split into 1/4-3/4 pieces along the grain. I threw out the 1/4 piece and still use the larger one, but it was a little heart-breaking. It's too bad they didn't design a 'cross-grain' band to keep that from happening. A 'gutter' around the edge of the largest one would have been nice, too. But I haven't seen better without a big jump in price.Overall, I think they are a great value and would very much recommend them to most people."
390,XX,B002M782UO,4,0,0,1-Feb-12,ALA1FVT8ZNNGD,"Lightweight, easy to use","Good boards, lightweight, easy to store, about 1cm thin, but still sturdy. Only problem is it isn't dishwasher safe so you can't just stick it in the machine with the rest of your plates and stuff. Otherwise, great product."
391,XX,B002M782UO,4,0,0,26-Jan-12,A3OGK7L21FWM5Z,Julia,"The boards are a little smaller than they seemed in the photos. Over all good quality for the price, although I will say I dont use them often."
392,XX,B002M782UO,5,0,0,21-Jan-12,A2UEQ2VDSSZL9C,Great boards!,These are great cutting boards. They are very durable and come nicely finished. There is not much more to say. It's a great deal for the price.
393,XX,B002M782UO,5,0,0,19-Jan-12,A34ZET2C1KH1H8,Not Bad at all,Nice little 3 pc set to roam around the counters. The largest board is smaller than I thought but will take care of my needs. Good sturdy set.
394,XX,B002M782UO,5,0,0,16-Jan-12,A1WQ57SOS5194D,Bamboo Cutting Board,Perfect style and easy to keep clean. The boards arrived in a timely manner.The three seperate sizes make it easy to select for which chopping project I may have on hand.
395,XX,B002M782UO,5,0,0,10-Jan-12,API6FSQ22OYSQ,cutting boards,"Bought this for my daughters boyfriend. Plan on getting some for my birthday for myself very good quality, a nice addition to any kitchen."
396,XX,B002M782UO,2,0,0,9-Jan-12,AT17C6CLPGIQD,good for cheese & veggies,"These are pretty good for things like cheese. However, a serrated knife pulls up fibers even when used lightly. Also, on mine the handles cracked right off, but the whole board hasn't cracked. In the end, these are good for cheese and veggies, but bread, steak or similar knives need to be used on something else."
397,XX,B002M782UO,5,0,0,9-Jan-12,A3DTZXAV3ST34Z,Really Enjoy Them,"I like the variety of sizes, and the natural feel of the wood. I have enjoyed them for several weeks, going through the holidays with a lot of entertaining, and they have held up well and are a pleasure to use."
398,XX,B002M782UO,1,6,8,2-Jan-12,A3HI0L4KX8F0CS,Mortified!,"I was looking for an eco-friendly solution for both my home and my restaurant, so since bamboo is highly touted as renewable, sustainable, highly cleanable, etc., I was looking forward to what I thought might be a perfect solution to plastic, wood, or knife-dulling glass. Wrong!My first hint was when I went to pick it up and got a splinter. I thought it very odd as I've used wooden cutting boards for many years and never gotten a splinter, but I thought it was just a freak thing, so I continued use.Yesterday on my cafe's opening day, by the time it had been washed for the third time, little hair-like splinters were sticking up all over the board! I was mortified because I couldn't help but wonder if they had been going into the food.Needless to say I'm NOT happy at all, and considering that from now on out, I'll be too busy to deal with returns, unsavory products, etc. I'll likely look for a solution somewhere other than Amazon."
399,XX,B002M782UO,1,1,2,1-Jan-12,A2DXYSKXNF2RQV,Poor Quality,"Very unhappy, got them as holiday gift not what i expected, poor quality not dishwasher safe very thin. not worth the money"
400,XX,B002M782UO,4,0,0,26-Dec-11,A6HUSNC8TOFJW,Bamboo,Everyone was excited about these boards.  I hope they hold up as well as they sound like they will.  I saw them for sale at a neighborhood store and the cost was almost double.  I can't wait to use them
401,XX,B002M782UO,4,1,1,19-Dec-11,A4CY48Y3PUTQ3,Bamboo Paradise,"I ordered the 2-board set, with some apprehension, because of the price.  When they were delivered, I was pleasantly surprised.  Because of the strength of bamboo, the boards did not have to be 3' thick.  They are light, but extremely strong.  Additionally, they are not as porous as the oak boards.  The largest board is not particularly big; but, it is big enough for my needs.  I prepared Thanksgiving dinner with their help.  I would highly recommend the set."
402,XX,B002M782UO,5,0,0,16-Dec-11,A3SBQK81C7WN32,"Very good quality, fast shipping.","Arrived in two days, exactly what I ordered. Good quality.  It's the best quality for the lowest price.  Would recommend to others."
403,XX,B002M782UO,4,0,0,15-Dec-11,A2ZLY9HL4ZE3FT,"Great item, especially for the price","I had read all the previous reviews before ordering these cutting boards. I absolutely love them. I rubbed them down with oil when I first got them and have used them several times since purchasing. I will update once they are a little older, but for now I think they are more than worth the cost. The small one is teeny, but to me is perfect for cheeses."
404,XX,B002M782UO,5,0,0,15-Dec-11,A2NDXQ6WAGE9BX,Fun product,"It was inexpesnsive.  It fit both my budget and decor.  It matches my kitchen, is light wait and easy to use."
405,XX,B002M782UO,1,1,2,14-Dec-11,A34EI4G8N59XJ9,NOT SAFE!!!,THIS PRODUCT IS NOT SAFE AND THE BAMBOO PEELS OFF AND CAN GET INTO YOUR FOOD.  I SHOULD HAVE LISTENED TO THE OTHER REVIEWS.  I want a REFUND because I had to throw them out.
406,XX,B002M782UO,5,0,0,13-Dec-11,A1XC314T7U8KGJ,Durable is an understatement,"I am so happy I purchased these cutting boards.I was using some man made material plastic cutting board and it was getting super stained and gross. I wasn't sure if all the bacteria was getting removed during washes.Anyway, ever since I have been using these boards I have had no issues with feeling like I am cutting on a bacterial filled board. I clean them with soap, warm water and a lemon. Even after getting wet and cut up on they still look great.I love them and if they ever break, I will buy another set."
407,XX,B002M782UO,5,0,0,7-Dec-11,A36LN0OGLJPELO,Excellent choice !!,"I am very pleased with this purchase also !! This was the perfect set for me to purchase, and you can't beat what I got all 3 for the price.This set has come in handy many times over. So, ONCE AGAIN, Thank you Amazon !"
408,XX,B002M782UO,5,221,231,23-Nov-11,A14D4XQXOBBZ8A,care of cutting boards.,"I have a set of these cutting boards.  However most boards need proper care.  Never put them in the dishwasher.  I clean mine with a  qt size spray bottle with 1/2 teaspoon bleach in it. I spray the board then sprinkle my cheapest salt on the board and then scrub rinse with warm water and then dry well with a towel.  After dry once a week I wipe them down with food grade mineral oil on a cloth wash cloth.  Not to worry as they have mineral oil in every grocery store or drug store.  This will keep all of your cutting boards in good shape.  I use certain boards for meat and others for veggies.  I write with a marker on the side so I am never confused which is which.  They will last for years and years.  I have a board that was my Great Grandmothers that I use for veggies only and it still is a good board. I also have a board that I  use for making bread pizza dough an pastries.  This set I  use for fish and one for sandwiches, one for one meat. They say we should do this and that is why I bought this set.  Thinking of getting a few more sets to give as gifts. Hope this helps everyone."
409,XX,B002M782UO,4,8,8,19-Nov-11,A2QANV0ZY9SW75,Worth the Effort!,"I purchased these 2 months ago and am so glad I did!  I was nervous after reading the mixed reviews, and waited to write this until I'd owned and used them for awhile.  The boards come with instructions to oil them 3 times a week for the first month and weekly thereafter so the wood is seasoned.  Not having the suggested mineral oil, I used vegetable oil I had in the cabinet, and a light coating on all 3 boards took about 5 minutes.  Being busy, after the first week I only did it a couple of times a week, and after a couple of weeks that dropped to once a week and then maybe once every other week.  The boards are handy, sturdy, and a pleasure to use. I haven't seen a single problem other reviewers have mentioned. I don't have a dishwasher, so I just wash these off right after use, let them air dry, and put them away. I give a 4 star rating since they do require some special care initially and periodically.  Glad I bought them, if you're wanting to try bamboo boards I think these are good and well worth it."
410,XX,B002M782UO,5,1,1,8-Nov-11,AICO14HDDMLGZ,"Beautiful wood, nice sizes","These are a good variety of sizes, are a beautiful color, and have upheld lots of knife cuts so far. The smallest one is a bit small for most things, but we have used it! Also, we do not put them in the dishwasher, as they are wood. So ours have held up to hand washing, also - wiping them down, making sure they are dry, NOT soaking them. I'd definitely buy them again."
411,XX,B002M782UO,5,2,2,6-Nov-11,A1WT98RC55YR4V,awesome,"these boards are great. if you just run them under a little water before you use them every time, they stick to the counter tops great."
412,XX,B002M782UO,5,3,3,5-Nov-11,A26UMYEGB5O29P,totally bamboo 3 pcset,"I recieved this set last month. I was pleased with the quality. But as I had read in many of the reviews for bamboo products; I had to purchase mineral oil from a local department store to pre-treat them before I used them. The mineral oil I purchased was just regular OTC stuff and it cost me $2.oo. Not a bad investment, sense I've also used it to restore my older cutting boards as well. I like these bamboo cutting boards because they are light weight. The sizes are conveinent; just right for my needs. I would recomend these, just remember to pre-treat them BEFORE you use them. (pre-treat with mineral oil 2x times before using and then (1)once a week for a month; then once a month there after) If you apply the mineral oil on a regular basis these boards should last you many years."
413,XX,B002M782UO,1,11,12,4-Nov-11,A26RPZT3RXDCBN,Not worth it,"These cutting boards curled the first time I washed them and every time after that. Soon after they started to split.  It is 3 months later and all I have left are bamboo stakes.  They worked well for cutting, but they can't handle washing.  NOT a good buy."
414,XX,B002M782UO,4,0,0,4-Nov-11,AWWGZJFOP2U79,Bamboo 3 piece cutting set,Totally satisfied with this product. Most impressed with the durability of the boards. They clean up well and do not compromise the cutting ability of the knife used.
415,XX,B002M782UO,5,2,3,1-Nov-11,A13TVEBLQYFP0R,Don't get board.,These cutting boards have all but taken over my cutting needs.  My wife uses one (the small one) to cut veggies for our Guinea Pigs (normally I'm a ferret guy).Hard and durable.
