Count,NewDate,Model,Rating,HelpfulYes,Helpfultotal,Date,UserID,Title,Review,,,
660,XX,B002HWRJY4,5,0,1,24-Jan-10,A1L3YZI4PA42VD,I'm really glad I spent the money for this,"I've had a lot of trouble finding a router which would give me flawless wireless-N (i.e. high speed) connectivity.  Reading the reviews of routers in the $50-100 range, or even more, it's been distressing to see how many suffer dropout problems, in particular.  I had another brand router that frequently dropped out on me, finally conking out altogether after about four months.  Reading the reviews on this item prompted me to buy it, despite the higher price (about 160), and I'm really glad I did.  Setup was extremely easy; the disc walked me through step-by-step even to the level of telling me when to unplug the current router and replace the new one.  Setting up a secure signal was simple too.  The whole process took maybe a half hour.  Since then, in two months I don't think I've had a single dropoff, and the bandwith (which I check periodically using an online tool) has been consistently strong.  It also has worked consistently sending a signal to my wireless printer about 30 feet away on the other side of my condo.  The other cool feature which I didn't even think about when I bought it is the USB port; my external hard drive now is plugged into it so I can backup files to it wirelessly.The best thing I can say about the router is that I no longer think about having to get a better router.",,,
661,XX,B002HWRJY4,5,1,2,24-Jan-10,ATDXKP4TJKS4F,"Upgraded from DIR-655, very happy","I had the DIR-655 which started to give me problems ever since upgraded to the latest firmware.  I havwe several laptops and a wireless printer as well as my gaming consoles and media server connected via wireless. I have a two floor house with the router upstairs, and most of the use downstairs. My media server, printer, and hard-drives are upstairs.  The DIR-655 was working fine, though sometimes some of the laptops would have spotty reception. I now use one of the bands with the WNDR3700 for the media serving and the other for laptops. I also have my vonage VOIP connected to the router.  BTW I am using this behind a AT&T Uverse router/modem. So far no issues. My xbox 360 using Windows Media Center extender no longer stutters and NetFlix always shows HD when available. My laptops also now have full-bars and no longer have intermittently slow internet connections, as I sometimes had with the DIR-655. overall, i am pretty satisfied with the purchase. I have been using it for almost a month at the time of this review.",,,
662,XX,B002HWRJY4,5,0,1,21-Jan-10,AQXOCESFUBADP,Nice product,"This router is reliable with dual band feature.  I have quite a few wireless electronics requiring wi-fi reception, the dual-band is nice for this purpose.  I have not found any problems with this router yet.  I expect it will have none in the future.",,,
666,XX,B002HWRJY4,5,0,1,16-Jan-10,A25TEJQ12KGGQ9,Excellent Router,"This router is excellent bang for your Buck. Its inbuilt media server works amazingly well with my PS3. Not to mentioned I've attached a 500GB external hard drive, and creating a wireless network is a breeze. I moved from Linksys G-router and so far I've got absolutely no complaints. I have my older Win XP PC running on 2.4Ghz, while my Thinkpad runs at 5Ghz at the same time without any issues. My PS3 recognizes the 2.4Ghz connection and not the 5Ghz, still I'm able to stream movies wirelessly from the attached USB storage on my router to my LCD TV without any issues or interruptions. I would recommend it over DLink or Linksys, if you need attached storage.If you looking for Dual band router that doesn't drop your connection very often. This is for you.",,,
667,XX,B002HWRJY4,5,0,1,14-Jan-10,AGR96544SBPI5,Excellent features and performance,"This is my first Wireless N Router. I purchased this after some fairly good online search. I have to mention that I'm not a big gamer. So, I do not know how this will perform for gaming. But download speed was my biggest factor to consider. Regardless of whether I really download that much or not, I wanted one that supports very good download speeds and helps me make the best use of my internet connection speed.This router excels in all that I expect of it. Set up is fairly easy. I did not expect to have much flexibilty in controlling or configuring the Router. But this router has a great set of features that can be configured and controlled very easily through a web page. Spam control can also be enabled. One important thing is not to forget the Router login credentials. If the password is forgotten, then only way to set a new password is to reset the router completely. A CNET Review mentioned that the Router does not perform all that well in the 5GHz band. I cannot comment technically, but from a layman's perspective - it performed ok. I was able to download approx 3.5 GB of data in about 30 minutes, using the 5GHz mode. (The modem I've used is Motorola's SB6120 DOCSIS 3.0 Cable Modem.)Overall, I am very satisfied with the router !!",,,
670,XX,B002HWRJY4,5,2,5,11-Jan-10,A3QH6WU58YYDYW,Great router - easy set up,"I had this router set up in minutes. It could hardly have been easier. I think about all of the time I spent on the setup of my old 802.11g router, and I am thankful that technology has become easier to deal with.I set up the 5 GHZ and 2.4 GHZ networks and connected my devices wirelessly. My laptop is about 35 feet away with a couple of walls in between, and the 5 GHZ network signal alternates between Very Good and Excellent. If I connect the laptop from more than about 50 feet, the signal drops to Good, and it gets iffy around 65 feet.I can't believe how this has improved my 2.4 GHZ range. I have a Roku Radio set up downstairs and on the other side of the house from the router. With my old Linksys Wireless G router, the Roku was getting signals in the -75 dBM range at best. In fact, it dropped out quite a bit, and I got a range extender and set it up downstairs fairly close to the radio. That improved the signal to an average of about -50 dBM. When I set up this new router in the same place as the Linksys, I got rid of the range extender, and checked the Roku signal. It had improved to -43 dBM. I couldn't believe it, so I checked it several other times over the next few days. The worst signal I got was -49 dBM. The signal quality hovers around 99% which is also much better than it was with the old router and range extender (90% or so).The Quality Of Service (QOS) features of the router work great as well. You can set it up using MAC addresses, ports, or a few other criteria. I connected my Ooma phone system to a port and tested it out. I was getting some latency and annoying feedback. I then set up the QOS for that port to give it 'highest' priority. I checked the phones again, and they were as clear as a bell. I had not experienced VoIP that clearly until that point.This router has easily handled everything we've thrown at it. I was using my laptop to wirelessly backup my desktop while one kid was wirelessly streaming Netflix using the Roku Netflix player, the other was using his iPod Touch on WiFi, and my wife was on the Ooma phone. Nobody had any hiccups at all. I'm very satisfied with this purchase, and I hope it remains reliable.",,,
672,XX,B002HWRJY4,5,2,3,10-Jan-10,A1VODC6V66PJSI,Awsum Router,"I brought this router because I wanted the best router to stream netflix to my tv using an HDMI cable.  This is a Draft N verson 2 (5gig) so it can stream at 300 mps. It also operates on  version 1 is at 150mps, and on the G standard (54mps)I like this router.  I never have had trouble with it.  It's range is great (even though I only have a 800 SQ apartment (more than enough for a G) I have recived my singal at the end of my hallway which must be about 400 to 500 ft away.  However that was only on the 2.4 gig band.  the 5 GIG band does have less interfearance but it has rather short range but is faster.  Due to the lack of interfearence and the fact I'm close I constantly recive a 270 mbs singal. (thats because thats all my wireless adapter in my laptop can take in.To give you a feel I can download from this router wirelessly HP software an avg of 400MB in about 2 min's and I'm downloading more than 2MBS IT'S ACTUALLY 2.30 MPS wirelessly which is awsum.  T;ve tried the linksys routers and the dlink and I've have found that this router produces the best bandwith output to my laptop.With this router there is a lot more custom control you can do over the linksys routers. This router just like other higher end routers has DHCP Reservation, you can adjust the QOS via ip address or Mac address and I have no problem reading my print server static when it's outside the DHCP range.I did have an issue but I also know that my oringnal wireless print server was a defect from e-bay but the issue would have made sense.  Most of your print servers operate on the G standard.  this router operates on 2.4 which is G and N 150 (verson1)  And this router also operates on the 5 gig standard. which means if your laptop is on the 5 Gig side It might be considered on a different network than what your print server is on so you might not be able to communicate with your printer unless your laptop or wireless comoputer is on the 2.4 band and which again is the (N Verison 1) or G standard.  Again this print server was a defect from e-bay it froze up so I may not be accurate because my other thought is if the print server is commicating with the router wirelessly the router should be issuing the commands on both bands. I didn't try another wireless print server. I'd like to because I'm curious. but first I need to get a working one from the store.What I did to resolove the issue was get a wired print server set it up static and it communicates with my 5 year old G standard laptop, and my N standard laptop at 5 Gigs which means I can opeerate on both bands at the same time wired.I recomend this router I think it's stable and fast it has great range.  For most of you that do care only about the basics one flaw it does have is it has a slow boot up time thing but oh well. other than that one of the best routers I've had",,,
674,XX,B002HWRJY4,5,0,1,8-Jan-10,A321P24VRT1VT6,Best router I have ever owned,"I have owned a router from every major company over the years but so far this is easily the best I have ever owned.  Even under extremely heavy load this router doesn't get bogged down.  I have a mixed network with a computer connecting at a 2.4ghz N speed, a 5.2ghz full 300mbps speed, and an old wireless G connection.  All function perfectly at the same time.  I do not notice any performance hit on my 20mbit internet connection due to the router.  So, in short, its expensive but I highly recommend this.",,,
675,XX,B002HWRJY4,5,0,1,7-Jan-10,AQORKOBQ65E7N,Best Gift Ever!!!,"I recevied this gift from my wife this christmas!! Wow...I was the happiest kid ever. This is an awesome router it controls everthing,I have my laptop's running on the 2.4g GHz G network and video (netflix) on 5 GHz N network with a NAS hookup thru a the GB ports. I highly recommend this router....",,,
676,XX,B002HWRJY4,5,1,2,4-Jan-10,A3UF0EYTG7WNGI,Great for Roku and Netflix streaming,"I recently purchased a Roku (streaming movie) box to watch Netflix movies on.Using my old router, a Netgear WPN824v2, either in wired or wireless mode, the Roku box provided what can only be kindly called poor performance.  I could only get two 'dots' out of a possible four, for movie quality... and downloads were frequently interrupted by long pauses while I waited for the movie stream to catch up.Thinking I could partly improve the situation with a new router, I did some research and decided to get the Netgear WNDR3700.This router didn't just provide 'partly improved' performance; it delivered impressive results and solved my Roku problem completely.  On the Roku box I now get the highest quality, streaming HD movies with no interruptions.  And that is in wireless mode, penetrating at least four walls from one end of the house to the other.  My Internet browsing and downloads are also considerably faster;  here, all along, I thought I had been getting the maximum bandwidth possible from my ISP.  The Netgear WNDR3700 proved me wrong.The attached USB drive feature is also nice, though it requires a little bit of configuration.  As a browsable share, it's a little slow, but reasonable for automated backups (and may be as a media share but I didn't test it that way).Your own experience in speed improvements may vary depending on your ISP's bandwidth caps or what router you previously used.  But for me, this router has delivered an excellent performance improvement.  In increased speed alone, it's already paid for itself.",,,
677,XX,B002HWRJY4,5,0,1,2-Jan-10,AN5RAGH9MTPCZ,Great for 50Mbps Internet Connections,"After upgrading to a 50Mbps Internet Connection, I discovered that my old WRT54G v3 could not handle LAN/WAN switching faster than 22Mbps.  I selected the WNDR3700 after quite a bit of research because of its excellent performance as shown at [...].  I have not been disappointed. Despite the relatively short amount of time that this unit has been on the market, it has impressively stable firmware.The one con is that NetGear technical support is almost useless if your hardware fails. I had to deal with them recently after a Netgear GS108 GigE Switch failed after one week. I ended up throwing away the Netgear switch and buying a Dell PowerConnect 2708 instead.",,,
682,XX,B002HWRJY4,5,0,3,23-Dec-09,A2CT2S22XEASW0,The One to Get.,"If your looking for a router that's easy to set up, fast and has great range then Netgear WNDR3700 is it. I'm completely satisfied with mine.",,,
683,XX,B002HWRJY4,5,5,7,20-Dec-09,A2NFW8WCUV8F5B,Significant Improvement,"I bought this router to replacing an aging Netgear WGR614, which was starting to have DNS server resolution issues.  The good reviews, gigabit switch, and the N feature really appealed to me.  I have been running this for almost 2 weeks and have been very impressed.  The router setup was almost identical to my old 614 (in manual mode), which made it a breeze.  In addition to the security encryption, I really like the ability to not broadcast the SSID and limit the connecting computers/devices via MAC address - keeps most of the novice hackers in the neighborhood out.  My daughter and son's laptops (running Vista 32 and 64 bit versions) have connected flawlessly and the newer computer is pinging away at 300K Mbps consistently.  Wireless range or dropping signal has not been an issue.  The wired computers are all running gigabit speeds without problems, but I'm not pushing tons of data or streaming over them either.  Have not tried the guest account features since I don't have a requirement for that function.  Unlike others, I've never had issues with Netgear's customer service.  Little bit on the pricey side, but I would recommend the router to others.",,,
685,XX,B002HWRJY4,5,11,13,20-Dec-09,A2WQJ54BKNSS5V,Great replacement for my old G router,"I purchased this router because it had all of the features I was looking for - Dual Band, Wireless N, USB Storage, and Media Server. If I had written a review a week ago, it wouldn't have been as positive. Everything about the router worked great except for an issue where the unit would lock up if you connected a USB drive that had a lot of media files. This was a known issue by Netgear (it's posted on their website) and the only workaround was to disable the Media Server feature. Since the Media Server functionality was one of my top reasons I purchased the WNDR3700, I was disappointed this did not work. Fortunately Netgear has just released updated firmware on 12/16 and it seems to have resolved the problem.Performance has been great. This router replaced an older Linksys G router and the range on the WNDR3700 is much better. I have several wireless G devices connected on the 2.4 GHz band (Wii, Roku Soundbridge, cell phones, printer, and a few laptops) and have had no problems at all. I have another laptop connected using wireless N on the 5 Ghz band and it connects at 270 or 300 Mbps and maintains a solid connection during use. I have also found the router to work well with VPN on both mine and my wife's laptops.I use Vonage VOIP and have had no problems. Unlike my old Linksys router, I did not need to configure any QOS for the VOIP. As a matter of fact, I was using the phone for quite some time while I was in the process of transferring around 75GB of files to the USB drive attached to the router and did not experience any delays, dropouts, or quality issues with the VOIP.The USB storage and Media Server capabilities are key features for me. Beside needing a Wirelss N router, I also wanted to replace my aging NAS that I use for backups. I'm still in the process of setting up backups for my PCs, but so far the transfer rate seems adequate. It took about 2 or 3 hours to transfer around 75GB of data using SyncToy (Microsoft utility). A few things I picked up on various sites/forums: Netgear notes a known issue with write speeds on NTFS formatted drives so I formatted my new USB drive as EXT3 (this is a common file system used with Linux). If you have slow transfers, do a search for 'Remote Differential Compression'.I often like to stream music to my Roku Soundbridge. Previously I always needed to turn on one of my PC's to serve up my music. The Media Server feature in the WNDR3700 eliminates that need. I haven't used this feature extensively yet, but streaming music to my Roku worked great and was actually quicker at buffering the music and selecting songs.Overall this is a great router and I can easily recommend it. The new firmware resolves the Media Server/USB problem and also adds setup support for Win7 and 64bit OSes (see Netgear site for details).",,,
686,XX,B002HWRJY4,5,0,1,19-Dec-09,A1Y4VUSM6KL3R6,Netgear Wireless-N Router Outstanding!,"I purchased this for my houses on the Caribbean. The houses are approximately 60 feet apart, the router is in the back house, on the second floor. Signals are still strong on the beach, which is another 40 feet from the front house. Speed is excellent, signals are strong, worked even with my older Mac computer as well as the newer PC. My renters are extremely pleased too!  I would recommend this router especially for anyone upgrading from an older one (my original Lynksys that was about 4 years old.)I give this 5 stars, even if you don't want to work on your Caribbean vacation, you can!",,,
687,XX,B002HWRJY4,5,1,2,19-Dec-09,A1G716105L4CSA,Great all around,"I live in a plaster walled house which has always had difficulty with WiFi. This router pushes through it with little difficulty and gives good signal strength throughout the house. Previously (802.11b) this required two access points. Features include everything that you would expect in a router like this including a few extras like USB drive sharing. It may be an expensive unit, but it's worth every penny.Note: I'm a computer professional, so my perspective on ease of use may be a bit skewed. However, the router automatically detected that Verizon was using the 192.168 IP range and reconfigured itself to avoid conflicts. I would call that very user friendly. The device practically configures itself.",,,
690,XX,B002HWRJY4,5,1,2,15-Dec-09,AKSPBQJV1JMNL,Excellent router.,"We upgraded from a Belkin Pre-N Router to the Belkin WNDR3700.1.  It was easy to set-up. Nice, clear instructions on the install CD; Also, the color coded cables make it easier too. If we can set-up this thing, almost anyone can (smile).2.  Have only used it for a day, but works great.3.  Very pleased with purchase.  (did not purchase at amazon.com, but may have if it were not out-of-stock at the time).Only complaint is, it is a bit over priced. We feel it should only cost about $99, but what do we know. ;)",,,
691,XX,B002HWRJY4,5,5,6,12-Dec-09,ABQEVTLSWR4XF,Great Product - Love It!!!!,"I researched wireless routers a month ago in preparation for a purchase. Then, in the meantime, my son-in-law's router died so he needed a new one. I told him about this model. He'd never used Netgear in the past but also checked the reviews on Amazon, bought, and immediately started raving about this product. So I bought this month with high confidence.I have to say that the product is even better than I expected. Setup was a breeze at 30 minutes. That's for the router and testing the 7 network devices (mix of wired and wireless) we use in our home. Everything worked like a charm. In that short time we have 3 network signals to use. High speed wireless, lower speed wireless, and a lower speed Guest wireless signal that lets visitors use the connection but not poke around our devices.This is our third Netgear router and it's really a jump forward - good job guys! The last two were also great for their day but I'm glad to give up the blue disco ball on my last Rangemax for this unit. Netgear includes everything you need in the box and even labels items 1 2 3 so you can easily identify what you need at each step. Simple and brilliant. But then aren't the best things usually that way?",,,
692,XX,B002HWRJY4,5,0,2,11-Dec-09,A3SCC5RQ96X524,"Worked well...  Nothing bad, it just worked","The only minor issue, which was probably more of a user issue, was identifing which 'button' was the add another secure wireless device versus the button to turn off the wireless support.  I couldn't find anything in the minimal documentation explaining which was which.  Thus, I wasted some time sorting things out when I added another wireless bridge to connect the Sony Bravia TV and accidently turned off the wireless connectivity to my 3 laptops instead of adding the new device!",,,
693,XX,B002HWRJY4,5,2,3,10-Dec-09,A2F8TFDDDB5WFQ,Netgear Rangemax WNDR3700 Dual Band Wireless-N Gigabit Router,"I was using a 5-year-old Linksys Pre-N router whose range was lacking before I purchased this. When using my ipod touch in bed, I would frequently have to hold my arm towards the door to pick up a better signal. Recently, I would lose the connection frequently and have to reset the router numerous times a day. After doing a bit of research, I settled on this Netgear router which arrived at my door last night. I followed the instructions on the website and it was so quick and easy to set up that at first I did not realize I was done! I think the entire process from opening up the box to testing the wireless on another device took about 7 minutes. The range seems really good - strong signals throughout the house (have not tried the basement yet).By the way, I am on comcast cable internet - in response to one of the other reviewer's comments, the modem supplied by the cable co has a reset button - on mine you activate it by inserted a pen. You can also call the cable co and they will reset your box. The cable co told me that you should not unplug the modem to reset.",,,
695,XX,B002HWRJY4,5,4,5,9-Dec-09,A3I6704DLTIILE,a nice upgrade from my previous pre-N mimo wireless router,"My trusty Belkin wireless router never gave out on me, but it was starting to show its age. So far this router is solid. No dropped connections so far. I have 4 computers, 1 media server, and 2 cell phones accessing wireless connection (three 802.11n, three 802.11g, and one 802.11n pre-N draft 1). Setup was a little harder compared to my Belkin router which had better descriptions on what each function does. To Netgear's credit, it had a fully automatic setup option, but unfortunately it did not find the correct settings when I used it. I had some heartache, but after copying my Belkin's setttings, I finally got the Netgear's to work...albeit manually. Once it was running it was a strong performer. My laptop (which can acces either the 2.4ghz or 5.0ghz band) got around 46 Mbps (5.75 MB/s equivalent) on average by downloading a 100mb video file from a powered WD500 external hard drive connected to the router (using ftp local network access) so that I know its not the internet bottleneck (but it may be my laptops wireless card). My other computers got around the same. Connection is pretty good, not much better than my MIMO Belkin router (which had three atennaes). The router is in a different room from all my computers (each of them in separate rooms as well) if that gives any idea of the distance. I can't vouch for the gigabit ethernet connections but thats one of the reasons why i wanted to upgrade (to connect a network-attached-server in the future).Things I liked:-Dual band with independent atennaes (so you can have two wireless networks)-Separate Guest network (so you dont have to give out your password)-QoS and WMM (Wi-Fi multi media) prioritizing traffic-Usage meter-Ftp and http local and remote access to an attached external hd (router acts like a simple NAS device)-Media server-Linux based firmware (not sure) so possibilities for 3rd party customizationThings I didn't like/didnt care for:-The router, Ftp, and http access (currently) uses only 1 password..meaning once someone knows your ftp access they can access your router settings too. So really, it acts like a NAS but no support for multiple users.-Incorrect automatic setup (at least for me)-Basic user interface (but if it works, it works)-Haven't tried the secure push-connect featureOverall, I WOULD recommend this router to a friend. AND i would but it again if i had to.",,,
696,XX,B002HWRJY4,5,1,3,8-Dec-09,A3SQBWJDXD40PO,Very Nice!!!,Works great!!!  Easy setup.  Very Fast.  No dropped connections.  Very Happy!!!,,,
697,XX,B002HWRJY4,5,5,6,4-Dec-09,A2N7SBFCW3CC3X,Handles everything at once.,"This is connected to a PS3, Xbox 360, MAC, PC, PSP, iPhone and the Netgear ReadyNAS 2110. It handles everything like a champ. My average connection speed from my wireless laptop to my readynas for data transfer is 180-200 Mbps which is very fast. All of them can be running at any given time and I never miss a beat.I did read some other reviews by others, about it not connecting, I am going to tell you that they probably have Cable, and they have not realized that you have to call your cable company to have them reset the modem, if you can see the network but can't connect to the internet, your modem needs to be reset from the cable company.They will try the first step which is to unplug the modem for 10-20 seconds and then plug it back in, then plug in the router, doesn't always work but when I call them and have them send a 'hit' it works with in seconds.",,,
698,XX,B002HWRJY4,5,0,1,3-Dec-09,A1SHC5PF1AER24,so far so good,"until now, the product is still living up with its forecasted excellent performance. a bit pricy but hey, its worth it. head-ache free surfing.",,,
701,XX,B002HWRJY4,5,3,4,29-Nov-09,A1KH2BZ6OUYO6M,Update to Original Review,"When my old trusty Linksys/Cisco WRT54G router reached a point where daily reboots became necessary, I decided to take a look at other options.  It turns out NetGear has come a LONG way with the WNDR3700.Since I don't have a 'vanilla' network, I set it up manually, so I can't comment on the Setup Wizard, however, even manual setup was a breeze.  The administration functions are straight forward, concise, and offer much more than what was available to me on the Linksys.1. Speed.  The obvious upgrade was wireless N.  However, the integrated GB switch ports were also a nice surprise.  The WNDR3700 gives you, essentially, 4 networks. 2.5GHz, 5.0GHz, and two Guest networks at various speeds, which allow you to give isolated access to visiting friends without handing out your security keys (and the 3700 offers all the latest wireless encryption standards -- however, keep in mind, your wireless laptop NIC has to support the same standard and speed).2. Lockout functions.  The administration screens allow you to lock out specific services (i.e. by TCP, UDP, port, and by specific IP addresses.  Additionally, you can schedule time windows for the lockout to occur.  You can also block sites by keyword, or domain, while still allowing your own 'trusted' IP to visit those sites.  One item I would have changed, was to be able to perform the lockout by MAC address as opposed to IP.  MAC addresses don't change, IP's are dynamically (usually) assigned, and change.3. Logs. Big improvement over the Linksys. The logs give you access by access reporting of sites, by which IP, as well as filtered scans, DoS attacks, connects, and disconnects, attempts to access blocked sites, etc.  It leaves little to guess at when doing an analysis of your internet usage and external attempts to access your network.  Additionally, you can have the logs (and attempts) e-mailed to you, if you want.4. QoS.  You can control bandwidth usage and priorities (I had limited capability on the Linksys for this).  In addition, there is a Traffic Meter, which gives you historic usage values.5. USB Storage.  Very flexible ability to plug in any USB drive (or thumb drive), and set shares, access privileges, etc., for local or remote (LAN or WAN) sources.  Extremely simple to use, and it creates a single repository for all of your network users to share files.There are many more functions available, such as backing up, Port Forwarding and Triggering, etc.  A few very advanced functions for those that like to tweak and optimize their networks, as well.I've yet to have any issues with this router, and I'm thoroughly pleased with its performance.  It doesn't seem to generate as much heat as some of the other Linksys/Cisco routers I looked at, and it seems to be very tolerant of exceeding switch hops, cable distances, and other networking no-no's that many of us abuse.  All in all, a very good choice.  Cisco had better keep an eye over their shoulder.REVIEW UPDATE 02-14-2010Whenever I buy a product for which I've read the reviews, I make a mental note of going back to the 1-, and 2-star reviews to see if I've experienced any of the complaint issues.In this case, I've experienced absolutely none of them:1- The Guest networks work EXACTLY as advertised.  They have been a major triumph, since my kids have friends over with their own laptops, and it's now a simple matter to allow them temporary access without handing out WP2 security keys from our main networks.2- Transferring files between computers (I'm a consultant, so I have a number of them), used to be a 1-copy to thumbdrive, 2-move the thumbdrive, 3-copy to system effort, when I wasn't running a private server.  Now, I keep a small (500GB) USB based backup drive attached, and it acts not only as a local repository for sharing files between systems, but I'm able to access files on it (with authentication) remotely from across the country, if need be.  I've yet to have a single issue with it.3- I've never had a single lockup on this router since installation, and it hasn't been down or powered off for a single minute since its installation.4- I've been able to block specific sites, schedule access times to the net (when the kids didn't want to hang up their laptops at 2am), and even set QoS bandwidth priorities so my work isn't interrupted by multiple accesses and downloads by other family members.  Works like a charm.5- I've been able to set port forwarding for specific purposes (IP cam, certain games, etc.) and it's worked exactly as it should.6- It has self-upgraded itself since the purchase, since it automatically checks for new firmware whenever I access the management utility.7- I've even been able to temporarily set up an FTP server, and put it in a DMZ for access from an external client, when I needed to.Bottom line, every function is working flawlessly.  I've watched the Linksys quality (overheating, limited functionality, etc.) decline ever since Cisco bought them out, and couldn't be happier with the NetGear.I can't comment on support, since I've never had a problem requiring me to call them.If I had ANY possible improvement suggestions, I would say to reconfigure the 'Schedule' function in the Management utility, so different times can be applied to different logged-on clients; and make the references to those clients by MAC address instead of IP (IP addresses change in a DCHCP environment).Otherwise, I'd recommend this router to anyone.  It's worth every penny.",,,
702,XX,B002HWRJY4,5,0,0,7-Dec-13,A1YTATW2GWWOAB,EXCELLENT!,We bought one for the house and then two for our businesses because the first one worked so well.The second and third ones worked just as well as the first.We love ours.,,,
711,XX,B002HWRJY4,5,0,0,6-Dec-13,A2FTNFB864K8WE,Awesome Deal,Amazing router for the price. its lightening fast and has good range. Don't buy one for $129 when you can grab this one. def a good buy.,,,
712,XX,B002HWRJY4,5,0,0,6-Dec-13,AOI934I0374LS,No issues in last 1 year. Works well.,"Using it for last 1 year. You configure it once with the password and stuff and just forget. No glitches, no dropped connections. Super fast. I can't expect more.",,,
713,XX,B002HWRJY4,5,0,0,4-Dec-13,A3PHZS2JO2PII8,One of the best routers I have ever used.,I got this to use with my Docsys modem and was not disappointed. Now I can stream movies to any room in the house and have a wireless guest connection as well . What a great Router.,,,
714,XX,B002HWRJY4,5,0,0,2-Dec-13,A3CP4MJI1ILVX2,Great router with easy hook up,Works great speedy internet now.  I am very pleased with this router and recommend it to other users.Elliott Polansky,,,
715,XX,B002HWRJY4,5,0,0,2-Dec-13,A3M1MDX52NKIL9,Love it so far!,"Excellent router! I wanted to step up to a dual band and I'm happy I did.  On the 5ghz band I get nearly the same download speed as I do when plugged in directly with an ethernet cable!!!  On my old router, I would get HALF of the speed (standard 2.4ghz band).  I used to be Linksys all the way, but Netgear has really stepped up and makes some of the best routers today as rated by PC Mag and CNET.",,,
716,XX,B002HWRJY4,5,0,0,29-Nov-13,A1OAX7BJN54QX7,Excellent value,Works instantly and flawlessly. Excellent value and quality performing as well if not better than more expensive devices.  Perfect for the home network.,,,
717,XX,B002HWRJY4,5,0,0,29-Nov-13,AUFGEFE6JASDJ,100% Recommend,"It works beautifully and has a lot of great networking controls and options. I have guest wifi which prevents them from accessing the rest of my network, and I have a great wired and wireless network for my printer, computers, and smart devices to communicate securely with each other.",,,
718,XX,B002HWRJY4,5,0,0,27-Nov-13,A19BDU4WJTOLEC,Works great,"Router works great, and easy to flash DD-WRT firmware onto.  I like having the USB port so I can plug in a thumbdrive and share files on my LAN.",,,
719,XX,B002HWRJY4,5,1,3,28-Nov-09,A1Q3KTAAKIPB7B,PRETTY CLOSE TO PERFECT,"I HAVE BEEN SEARCHING FOR A WIRELESS ROUTER WITH A STRONG WIRELESS SIGNAL.  BANG, I FOUND IT.NETGEAR MUST HAVE DECIDED TO BUILD THE BEST ROUTER THAT TECNOLOGY COULD ALLOW FOR.THE INSTALLATION WAS DEAD EASY AND I HAD NO PROBLEMS AT ALLIM SO USE TO HAVING TO TRY AND RE TRY INSTALLS THAT THIS ACTUALLY CAUGHT ME OFFGUARDI HAVE A BUNGALOW WHERE THE UNIT IS ON THE MAINFLOORAFTER HOOKING IT UP THROUGH MY SIEMENS SE567 ROUTER/MODEM MY SIGNAL STRENGTH TO MY NEW LG WI-FI BLU-RAY DISC PLAYER INCREASED SIGNIFICANTLY SO I CAN NOW VIEW YOU  TUBE VIDEOS WITH NO LAGALSO, MY WII IS ALSO IN THE LOWER LEVEL AND THE SIGNAL IS VERY STRONG AS WELLPROBABLY THE BEST MONEY I'VE EVER SPENT ON A ROUTER, AND DEFINITELY THE MOST TROUBLEFREE INSTALL I'VE HAD FOR A LONG TIMEWASN'T CHEAP, BUT YOU USUALLY PAY FOR WHAT YOU GETIN THIS CASE THIS IS TRUE !!",,,
